TICID,RA,Dec,Tmag,Keywords
11201915,84.5638,-4.1083,6.8,G011224;G011060
11284239,84.6126,-5.0448,7.36,G011060
11286198,84.6865,-2.6,4.51,G011155;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
11286209,84.6967,-2.5946,6.77,G011286;G011204;G011060
11287561,84.6359,-1.0585,7.29,G011048;G011250
11289814,84.7694,-1.2308,8.06,G011060
11293472,84.7731,-5.8977,7.88,G011227
11294075,84.9346,-5.0492,8.25,G011048;G011250
11295159,84.8798,-3.5647,5.59,G011060
11295893,84.9023,-2.7048,9.15,G011048
11295912,84.9425,-2.6756,8.98,G011127;G011060
11298969,85.0291,-0.7048,6.82,G011048;G011250
11355904,84.981,-3.3305,8.12,G011127;G011060
11359622,85.1834,-3.1736,12.96,G011257
11360636,85.1897,-1.9427,2.75,G011155;G011286;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
11361473,85.1012,-0.7713,10.42,G011190
11400562,85.2113,-1.1288,5.16,G011155;G011154;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
11400909,85.2349,-1.5071,7.21,G011286;G011060
11405694,85.2762,-4.9695,8.77,G011250
11406460,85.2202,-5.5689,8.2,G011250
11411724,85.4099,-2.259,7.62,G011227;G011204
11455890,85.5521,-5.4603,12.11,G011231
11756053,90.6682,-0.8602,8.15,G011164;G011048
11758451,90.6669,-2.8409,8.17,G011250
11815608,90.9317,-2.0557,9.85,G011048
11896135,90.929,-3.8092,12.82,G011257
12158853,91.5568,-3.6184,11.61,G011180
12159576,91.6614,-4.1939,5.51,G011155;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
12165310,91.7538,-2.9161,8.35,G011083;G011154
138827232,82.625,0.7827,8.75,G011250
138855806,82.8078,3.5959,11.89,G011214
138855853,82.6962,3.5268,8.09,G011250
138899713,82.8105,3.2923,5.76,G011155;G011241;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
138900599,82.9104,4.5352,7.8,G011250
138902606,82.9738,4.7861,9.13,G011048
138904885,83.0371,1.6401,13.75,G011230
138905803,83.0326,0.2847,14.16,G011148
138905907,83.0364,0.1269,10.52,G011114
138905927,82.9357,0.0964,7.68,G011048;G011250
138936446,83.1271,2.6484,7.04,G011230
138978237,83.2966,0.2329,14.71,G011148
158697233,86.9197,3.6782,11.23,G011180
158734620,87.1915,0.7256,7.35,G011204
158761510,87.3046,1.4584,9.18,G011127;G011060
158865400,87.4935,0.1533,7.78,G011227
158865519,87.6566,0.0977,15.15,G011113
158866916,87.6275,1.5893,13.77,G011180
158868263,87.5982,2.8772,14.4,G011148
158870458,87.5994,4.9567,7.39,G011127;G011060
159026879,88.1102,1.8551,4.06,G011155;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
159028275,88.1961,3.3501,12.9,G011180
159032760,88.27,4.7172,10.12,G011180
159059628,88.3631,0.7792,8.32,G011204
159060569,88.3971,1.7431,8.22,G011060
159089041,88.5421,1.8742,10.61,G011180
167969740,92.1798,-5.3346,7.36,G011048;G011250
176404524,86.5343,-4.6697,11.96,G011180
176406013,86.625,-2.7742,12.31,G011180
176453870,86.8267,-4.4647,8.77,G011250
176455522,86.7802,-2.3527,12.48,G011257
176469654,86.8245,-0.0139,9.16,G011180
176471832,86.9681,-2.7608,8.52,G011250
176516923,87.1061,-0.7596,7.17,G011127;G011048
176521059,87.146,-4.0958,5.26,G011025
176522106,87.1278,-5.3457,8.32,G011048;G011250
176670072,87.8318,-0.1713,14.08,G011113
176726859,88.0209,-1.0277,8.12,G011250
176727377,87.9785,-0.5528,15.88,G011113
176759522,88.1542,-2.1686,8.74,G011227
176760384,88.17,-3.0874,11.11,G011180
199785439,84.9731,3.8631,12.28,G011180
199826336,85.1292,5.0082,8.83,G011227
199887217,85.2734,0.3379,5.66,G011155;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
199912500,85.6191,1.4746,3.88,G011155;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
200028207,86.511,5.1006,7.7,G011048
200052466,86.5803,1.2124,11.13,G011180
200055012,86.5725,3.7294,9.35,G011048
200093173,86.6451,1.1674,5.55,G011183;G011132;G011048
220044948,83.4354,1.9446,9.17,G011264;G011180
220050906,83.5697,3.7668,5.31,G011155;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
220075298,84.119,0.0793,11.35,G011148
220078662,84.1801,3.7749,13.24,G011230
232135717,90.6691,1.1138,7.27,G011048
232140354,90.6116,4.7174,13.58,G011180
232170646,91.2432,4.1586,4.98,G011155;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
232173498,91.2592,2.1103,7.64,G011127;G011060
232174359,91.2684,1.5357,11.17,G011180
232221410,91.6281,4.5048,10.3,G011129
232221414,91.6258,4.5073,9.79,G011129
232287332,92.248,3.7912,9.33,G011127;G011060
