TICID,RA,Dec,Tmag,Keywords
104032526,43.3378,48.5699,5.22,
116370397,45.4446,49.6158,15.09,G07092;20SECONDTARGET
116373308,45.5474,48.0038,16.35,G07084;G07092;20SECONDTARGET
116988032,47.2802,49.6126,3.5,G07051;20SECONDTARGET
129865530,35.7089,41.3956,5.54,
129905006,36.1747,40.1282,16.77,G07092;20SECONDTARGET
129979528,36.7127,37.5504,7.88,G07010;G07066;20SECONDTARGET
129993611,37.1708,36.76,15.82,G07092;20SECONDTARGET
130065894,37.6045,36.467,15.43,
130084446,37.4824,39.137,5.87,
139354272,37.9593,38.1217,5.99,
139407588,38.5347,38.735,5.76,
139464217,39.2395,38.7324,5.44,G07031;20SECONDTARGET
139508114,39.574,37.7264,5.74,
149853293,44.6905,39.6624,4.63,
177801755,47.8222,39.6116,3.69,
177826776,48.0343,40.1151,15.04,
177915317,48.5661,39.7817,14.33,
177996792,49.1763,39.5386,15.68,G07092;20SECONDTARGET
178047960,49.4124,39.5503,5.88,
178048167,49.4408,39.2833,5.95,
178081355,49.5961,41.9227,14.58,
186625867,45.5191,39.717,13.63,
186630157,45.63,38.0161,16.08,
186718127,46.1161,40.2927,6.0,
186744198,46.2953,38.8393,0.98,
186748315,46.3373,40.5821,5.19,
186769611,46.7021,41.732,14.63,
192247771,44.9576,47.2209,4.63,
192251258,45.045,44.1377,5.4,
192251440,44.9018,43.9219,10.17,
192415680,46.0613,43.5575,9.21,
192416293,46.0619,44.1704,13.15,
192422675,46.2494,46.5844,7.65,
192468220,46.393,42.1969,7.25,
192589330,47.3758,44.8565,2.93,
192693816,48.1284,43.8604,7.02,
192772070,48.2131,42.8013,11.72,
192773992,48.3756,42.777,15.02,
192799658,48.7364,42.5037,5.17,
192838490,49.7815,42.512,14.84,G07092;20SECONDTARGET
202869130,36.4702,42.4662,16.96,G07092;20SECONDTARGET
202926704,36.9273,44.412,16.03,
202979290,37.4427,46.0313,5.77,
202985031,37.6639,43.6794,7.16,
203008960,37.8166,47.0421,8.36,
203036362,37.9881,44.9571,16.57,G07167;G07092;20SECONDTARGET
203102479,38.3698,45.6545,4.19,
20704462,41.1388,46.8407,6.49,
20895434,42.2948,47.2178,5.71,
