TICID,RA,Dec,Tmag,Keywords
101178722,299.166,-51.2623,17.02,G05115;G05084;20SECONDTARGET
101230735,299.291,-48.9345,9.66,G05064;20SECONDTARGET
101231568,299.5185,-48.1336,7.74,G05121;G05144;20SECONDTARGET
101232320,299.5437,-49.1644,9.96,G05143;G05121
101233501,299.4938,-50.8494,9.65,G05003
101234191,299.5321,-51.906,7.74,G05131
101273949,299.7442,-51.0969,8.38,G05131
101312330,300.0499,-48.7486,7.21,G05155;20SECONDTARGET
101354483,300.2808,-49.8055,12.49,G05152
101354734,300.1814,-50.1462,9.64,G05131
101359698,300.4472,-50.0014,15.52,G05088;G05084;G05115;20SECONDTARGET
101400058,300.6502,-50.0552,7.57,G05144;20SECONDTARGET
101403951,300.7178,-51.873,14.07,G05057
101403964,300.8341,-51.8588,16.0,G05057
101430261,300.8985,-49.3855,16.24,G05057
101451923,301.147,-51.8585,16.23,G05057
101507892,301.4063,-52.2054,12.84,G05107;20SECONDTARGET
101544662,301.85,-51.7918,9.27,G05143;G05106;20SECONDTARGET
101544692,301.8987,-51.751,8.98,G05129;G05121
101544693,301.9072,-51.7494,9.07,G05143;G05129;G05121
128706893,299.4351,-45.8104,13.84,G05152
128707249,299.4944,-46.3202,11.76,G05112;20SECONDTARGET
128707593,299.551,-46.787,10.87,G05112;20SECONDTARGET
128709337,299.6203,-46.5795,9.88,G05112;20SECONDTARGET
128709532,299.6916,-46.337,11.55,G05112;20SECONDTARGET
128725831,299.8426,-46.4289,11.87,G05112;20SECONDTARGET
128726271,299.8876,-47.0748,9.69,G05131
128726280,299.8542,-47.1003,16.4,G05057
143289124,293.5033,-44.2039,10.36,G05129
143291736,293.6928,-42.3611,16.75,G05084;G05115;20SECONDTARGET
143291764,293.607,-42.3868,11.93,G05024
143293728,293.57,-44.4542,9.54,G05121
143345551,293.7373,-42.5216,9.29,G05121
143345566,293.7234,-42.5028,8.89,G05121
143345854,293.8202,-42.1843,8.2,G05131
143397764,294.2348,-45.8531,10.89,G05152
143397930,294.3508,-46.0617,12.9,G05129
143410687,294.6496,-46.216,16.28,G05094
143463471,294.8629,-45.0612,13.82,G05094;G05057
143505108,294.875,-47.6676,9.07,G05131
143549857,284.7401,-43.0156,9.93,G05131
143603006,284.9457,-47.3304,7.32,G05131
158230553,287.4451,-48.4633,8.65,G05131
158230634,287.3375,-48.5423,13.38,G05152
158235404,287.4265,-53.7373,11.29,G05148;G05057
