TICID,RA,Dec,Tmag,Keywords
5205367,269.5289,15.1398,6.68,G022062;G022038;G022173;G022103
5206647,269.5928,14.2904,16.61,G022028
5357946,269.9274,14.4634,7.86,G022161
5421862,270.0142,16.7509,3.65,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
5423347,270.0391,15.7665,10.23,G022232
7545870,258.4683,46.5819,11.61,G022232
7546499,258.5297,44.6363,11.79,G022232
7581229,272.3536,43.3173,8.92,G022103
7583285,272.3711,47.2258,11.3,G022232
7619770,272.7372,46.3883,10.11,G022232
7622101,272.9312,44.917,17.5,G022077;G022217
7622763,272.9529,43.6974,8.11,G022103
7675494,273.0594,43.0725,9.93,G022103
7675859,273.0948,43.3524,16.3,G022077;G022028
7677372,273.0187,44.5848,9.89,G022238
7678444,273.0726,45.5767,10.04,G022103
7685737,273.2949,43.5319,10.4,G022198
7695147,273.3391,47.3509,14.47,G022217;G022069
7717686,274.0158,42.9744,17.95,G022217
7720507,274.0755,47.4978,8.65,G022208
7773413,274.1294,45.5598,8.53,G022198
7773681,274.2197,45.1252,12.78,G022198
7849727,275.4096,42.1687,10.0,G022062
7850185,275.2772,42.6935,11.67,G022198
7851729,275.2582,44.6452,10.98,G022062
7854182,275.5485,47.568999999999996,9.06,G022062
7897892,275.6785,43.3441,14.1,G022158
7988895,278.6221,18.1837,15.39,G022077;G022028;G022217
8180177,278.7895,19.0048,13.51,G022088
8182781,278.8026,18.2034,5.77,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
8264993,278.9914,19.8835,8.1,G022103
8268417,278.8801,21.0742,8.44,G022062
8272928,278.9823,22.7557,7.5,G022161
8275016,278.8767,23.6057,4.96,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
8462730,279.1542,22.1075,6.73,G022063;G022062
8527476,279.3831,20.51,13.09,G022252;G022198
8707227,279.4302,21.9694,9.82,G022238
9464138,258.2341,33.5219,13.16,G022071;G022141;G022116;G022254
9471161,258.4217,35.4024,11.4,G022232
9471805,258.3758,33.9283,17.0,G022077
9472239,258.4304,32.9347,11.76,G022232
9473243,258.3974,30.71,10.56,G022062
9474413,258.5054,31.6152,10.39,G022232;G022121
9529379,258.8298,32.3471,11.55,G022232
9529396,258.7401,32.3718,11.46,G022232
9532180,258.89599999999996,33.2169,14.7,G022077;G022028;G022217;G022017
9568410,259.0763,32.7289,11.99,G022232
9587018,259.4081,31.4482,7.84,G022103
9588485,259.3315,33.1001,5.02,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
9591114,259.4802,35.5446,12.39,G022238
9595589,259.4774,30.9949,11.29,G022232
9621911,259.4486,30.4401,16.86,G022077
9623272,259.6977,31.9049,11.88,G022232
9624343,259.6444,34.0091,11.02,G022198
9625597,259.7189,35.1591,8.93,G022238
9702199,259.8693,33.0863,8.84,G022198
9703633,260.001,35.6871,8.65,G022171
9703636,260.0314,35.6844,7.88,G022171
9728611,260.1658,32.4618,4.79,G022092;G022133;G022040;G022203;G022032;G022103;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
9729447,260.1442,34.0446,9.85,G022103
9779230,260.5209,31.9877,7.72,G022145
9825486,260.9534,31.7163,12.56,G022198
9825731,260.9332,31.2986,11.14,G022062
9828308,260.9696,32.9996,11.2,G022198
10267821,267.1215,33.1974,10.0,G022145
10269575,267.0881,30.7692,11.27,G022232
10290020,267.3506,33.138000000000005,8.36,G022103
10293866,267.4218,31.8841,11.29,G022198
10364634,267.6929,31.744,11.94,G022198
10393493,267.7361,33.5458,12.11,G022062
10471820,268.1174,34.1452,10.04,G022238
10494697,268.4671,33.1065,14.01,G022028;G022077
10583619,268.5598,32.976,11.7,G022232
10585909,268.7699,35.6107,11.67,G022232
10588033,268.7418,32.6169,12.12,G022198
10588850,268.7794,31.5596,9.41,G022238
15231995,279.9526,16.8132,13.34,G022198
18116966,264.1533,30.7851,5.92,G022223
18178958,264.3371,35.7993,7.04,G022253
18228220,264.6198,34.6918,9.73,G022103
18228322,264.6881,34.5249,9.39,G022103
18231597,264.8164,30.2531,6.77,G022103
18269802,264.8357,35.7028,10.71,G022062
18271063,264.9893,34.0378,11.77,G022198
18271803,264.9034,32.9464,9.54,G022062;G022208
18313223,265.0757,34.8008,11.45,G022232
18316320,265.2203,32.2407,11.01,G022232;G022121
18317760,265.2734,30.2325,12.96,G022198
18318288,265.3702,30.3038,12.41,G022198
18319090,265.3386,31.4153,11.02,G022156;G022253
18320299,265.4072,33.2085,13.52,G022198
18423449,265.7705,35.177,9.74,G022238
18433724,265.9725,31.53,11.55,G022062
18435515,265.962,32.4406,13.28,G022088;G022198
18475181,266.2115,31.1319,7.64,G022103
18534775,266.3003,33.4526,11.17,G022062
18536157,266.4177,31.5047,6.21,G022020
18539012,266.5057,32.0122,9.76,G022198
18566969,266.7691,29.8979,11.94,G022062
18631344,266.7126,32.9257,17.68,G022217
18636142,266.8689,32.3574,10.64,G022062
20352516,283.7188,33.9686,5.18,G022171;G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
20533262,284.2449,31.393,8.24,G022161
20534584,284.2633,32.1387,8.42,G022161
20601206,284.2579,32.9006,4.75,G022133;G022032;G022103;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
20609183,284.376,33.9592,14.68,G022077;G022028;G022017
20694752,284.6267,32.3843,8.4,G022161
21002564,272.6991,53.5904,11.63,G022198
21015450,272.7674,51.0481,11.62,G022198
21016045,272.7344,49.9698,8.69,G022080;G022198
21019484,272.972,51.7497,10.44,G022238
21029668,273.3328,48.327,11.53,G022198
21030013,273.2002,48.9872,11.48,G022232
21100540,274.4482,53.5142,11.41,G022198
21124766,274.9168,52.8148,12.81,G022198
21125485,274.8862,51.538999999999994,9.59,G022103
21125612,274.8244,51.361999999999995,11.66,G022232
21126323,274.9242,50.1773,10.99,G022062
21148569,274.991,51.163000000000004,11.54,G022232
21149574,274.9745,51.8727,9.98,G022103
21162252,275.9501,53.3008,6.24,G022027
21179665,275.938,51.6496,8.19,G022062;G022171
21186758,276.4788,48.04600000000001,12.11,G022198
21187072,276.5251,48.4868,16.34,G022077;G022028;G022217
21187333,276.5871,48.8692,11.79,G022232
21282990,277.3035,53.0695,10.87,G022198
21722596,256.1095,35.3804,11.71,G022232
21741925,256.2099,34.1765,10.0,G022238
21744120,256.3464,33.0123,11.73,G022053
21785918,256.5884,31.8526,10.84,G022232
21788209,256.6641,35.4382,12.23,G022198
21789785,256.7037,32.1997,9.86,G022198
21790002,256.7304,31.7499,11.54,G022198
21829304,256.8081,32.2966,11.3,G022208
21830409,256.8791,34.49,11.76,G022232
21831056,257.0084,35.9351,5.09,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
21860172,257.235,33.6462,7.88,G022103
21860382,257.2169,33.2154,16.01,G022077;G022028
21861156,257.301,31.6142,13.09,G022198
21862361,257.3873,30.7056,7.9,G022027
21897561,257.3927,33.3546,6.73,G022080;G022053
21898604,257.3898,35.4733,13.6,G022198
21900831,257.4861,31.775,10.88,G022232
21901137,257.5562,31.1852,11.65,G022232
21902981,257.70099999999996,32.1784,6.41,G022040
21903116,257.7048,32.4574,10.66,G022198
21959163,257.8738,34.5944,11.88,G022232
21980963,258.0169,34.4862,11.96,G022232
21984435,258.1425,30.4455,8.69,G022103
22038430,268.9585,33.4193,8.96,G022238
22038751,269.0748,33.8442,9.74,G022103
22042352,269.2061,32.7183,16.87,G022077
22113313,269.2633,32.2747,10.43,G022253
22114516,269.3507,33.7927,5.62,G022219
22115032,269.2985,34.5399,13.29,G022198
22125723,269.5003,31.9583,14.17,G022198
22126792,269.4176,30.6221,9.37,G022103
22127552,269.6256,30.1893,3.92,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
22129510,269.5206,32.6479,6.23,G022062
22226183,270.0464,32.8703,16.52,G022077;G022028;G022217
22340438,271.1922,32.808,14.64,G022088
22415754,271.4568,32.2306,4.74,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
22513851,271.795,33.6252,11.12,G022253
22515651,271.8549,31.3892,12.4,G022061
22516402,271.756,30.5624,4.56,G022133;G022103;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
22519046,272.0121,32.0097,12.36,G022198
23059280,274.144,34.173,12.22,G022253
23125941,274.504,35.9002,16.98,G022077
23228849,274.7868,33.2321,7.57,G022080
23388133,275.1836,32.1092,11.38,G022238
23389349,275.1441,31.2268,11.84,G022208
23394258,275.2653,32.2128,12.56,G022198
23541457,275.6939,31.8471,11.49,G022253
23936802,276.0345,35.2717,16.11,G022077;G022028;G022217
23936839,276.0671,35.2413,12.24,G022208
23939814,276.0645,32.5733,9.56,G022238
24066056,276.5671,34.9189,11.03,G022208
24113425,276.5308,30.2347,14.35,G022164
24198408,277.20799999999997,34.6139,16.22,G022077;G022028
24317697,277.3953,29.9679,8.47,G022171
24321893,277.5611,33.3664,8.09,G022103
27697099,278.2082,30.5543,5.57,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
27700466,278.2895,33.2328,10.3,G022238
27787158,278.4694,32.2987,15.9,G022028;G022077
27848472,278.6317,35.6614,10.11,G022197;G022053
27858644,278.9073,32.9939,13.29,G022182;G022164;G022252;G022056
27901267,279.1555,33.469,5.52,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
28066552,279.4081,34.6898,9.38,G022198
28069786,279.5067,34.3021,13.48,G022198
28397861,281.7827,32.2751,8.29,G022161
28485882,282.2028,33.3203,7.64,G022145
28569279,282.52,33.3626,6.88,G022133;G022171;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25;G_TMAG_3.560
28569621,282.5073,33.1373,10.06,G022062;G022109;G022148
28570546,282.4704,32.551,5.15,G022133;G022223;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
28639499,282.6443,34.6793,13.8,G022198
28682433,282.7122,31.4821,8.6,G022103
28765917,282.8332,33.185,15.6,G022028
28776075,283.0062,32.3748,7.68,G022103
28940105,283.2839,31.7965,9.13,G022198
29008855,283.3932,33.0304,15.85,G022028
29010408,283.3868,33.9711,11.62,G022198
29063564,283.5977,32.635,16.12,G022141
39269073,261.3969,34.7638,11.63,G022232
39300888,261.5504,32.0757,13.79,G022198
39301355,261.567,31.2033,16.96,G022077
39302123,261.7177,29.9486,10.89,G022238
39302752,261.6701,31.0599,9.01,G022171
39302760,261.6776,31.0776,7.92,G022171
39303051,261.7663,31.5769,13.11,G022198
39304744,261.6921,34.696,5.97,G022133;G022223;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
39305874,261.9337,34.8815,11.51,G022198
39306710,261.8537,33.2038,11.5,G022198
39391576,262.2877,33.2712,13.2,G022198
39394554,262.48900000000003,33.0092,9.9,G022198
39425970,262.6108,33.7487,11.01,G022252;G022198
39426509,262.5135,34.7528,13.04,G022208
39427536,262.76599999999996,35.0696,12.66,G022198
39427628,262.6777,34.8918,10.03,G022103
39429875,262.7307,31.1582,4.83,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
39459987,262.8315,30.1393,12.56,G022198
39464221,263.0025,34.2715,5.94,G022092;G022106;G022032
39464614,262.9775,33.5891,13.85,G022198
39466100,262.9385,30.9334,12.69,G022198
39521419,263.4855,30.1719,9.48,G022145
39546482,263.4716,33.1318,11.91,G022232
39547085,263.465,34.1697,12.55,G022028;G022198
39571544,263.70799999999997,33.7021,11.32,G022232
39576803,263.931,30.6429,10.51,G022062
43333806,260.9302,18.9272,10.45,G022232
43338030,261.0272,22.9601,5.52,G022133;G022223;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
43365076,261.07099999999997,23.4738,11.45,G022198
43367232,261.2456,21.1443,11.08,G022252
43434316,261.4069,20.7907,13.22,G022198
43445651,260.666,14.0183,9.85,G022198
43446100,260.627,14.1825,10.88,G022232
43448154,260.5941,15.2244,13.35,G022198
43569140,264.2294,17.9143,8.61,G022103
43571341,264.8921,16.8957,13.49,G022109;G022208;G022148
43734215,265.2847,15.0754,11.15,G022238
43789224,265.4532,15.0321,12.7,G022198
43790244,265.4943,15.953,5.18,G022133;G022103;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
43791458,265.462,17.025,13.54,G022208
43905752,265.8422,14.5849,11.44,G022028;G022069
44022981,266.2008,14.7656,12.15,G022253
44050493,266.347,14.4395,10.64,G022238
44184810,266.6674,14.7792,8.25,G022103
44260670,266.7836,17.6969,5.56,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
44310393,267.0593,13.6294,12.26,G022198
44313455,267.0465,15.9803,11.08,G022198
44394706,267.3159,17.6043,8.16,G022103
47520588,278.0654,49.9814,10.72,G022198
47578939,278.4861,52.3535,4.46,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
47579336,278.4841,51.7173,6.81,G022038;G022173;G022238
47581317,278.4714,48.7339,10.98,G022198
47581488,278.5385,48.4614,10.9,G022057;G022158
47581598,278.5683,48.306000000000004,11.82,G022198
47583864,278.5997,51.1132,7.96,G022135
47626069,278.7917,51.888000000000005,10.83,G022062;G022208
47629196,279.0077,48.7099,10.66,G022208
47630919,279.0565,51.4105,9.88,G022103
47669918,278.9801,53.7971,9.97,G022103
47670156,279.2435,53.6149,12.02,G022232
47729555,279.6154,50.6763,10.86,G022198
47734464,279.7132,52.3443,7.01,G022062
47756004,280.0246,53.8493,12.78,G022198
47762157,280.084,50.8143,13.1,G022253
47817119,280.0718,52.5092,17.82,G022217
47817344,280.1317,52.9078,12.96,G022198
47821985,280.2416,48.0089,12.53,G022119
47875078,280.44,53.0918,10.86,G022198
47875421,280.4911,53.638000000000005,15.48,G022077;G022028
47876421,280.613,52.5875,9.05,G022103
47877534,280.5962,50.8495,17.09,G022217
47937289,281.0475,48.2374,11.39,G022252;G022198
47973605,281.4617,52.4624,16.91,G022088
47974446,281.4746,51.3019,14.37,G022198
47974844,281.4647,50.7995,11.42,G022198
47976682,281.365,48.411,11.47,G022232
47976865,281.462,48.2368,11.16,G022198
48019609,281.6452,51.8663,14.04,G022198
48020609,281.4879,53.3152,12.43,G022198
48022676,281.6796,52.9879,5.95,G022135;G022169;G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
48029515,281.7488,48.5792,10.21,G022198
48031665,282.0004,48.5423,9.07,G022062
48084398,281.8734,49.431999999999995,6.84,G022062
48084555,281.8673,49.6512,9.43,G022103
48084906,281.9533,50.0656,12.92,G022198
48131463,282.3375,48.0188,11.74,G022232
48135328,282.3176,52.6303,12.77,G022198
48139214,282.4827,50.0672,9.71,G022103
48189085,282.6907,47.9713,10.2,G022198
48189126,282.6142,48.02,11.41,G022062
48191564,282.6716,50.9132,11.74,G022253
48191740,282.7222,51.1342,10.08,G022103
48193853,282.7963,53.7105,13.16,G022198
48194330,282.8953,52.9765,4.79,G022103;G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
48195292,282.844,51.6519,11.57,G022198
48217508,283.1198,48.4039,10.01,G022135
48302533,283.2346,50.8878,12.61,G022198
48305562,283.4826,48.4813,11.67,G022198
48307527,283.3064,50.7081,4.13,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
48353358,283.6282,48.3907,12.1,G022053;G022062;G022238
48356677,283.7231,51.3088,7.42,G022062
48357756,283.8094,52.801,9.4,G022198
48418928,284.0266,49.4153,10.57,G022062
48446609,284.6336,51.8159,15.95,G022141
48448653,284.629,49.2424,16.08,G022071
48448774,284.6706,49.1207,10.9,G022232
48498513,284.8155,50.6902,10.23,G022103
48499636,284.8256,52.1222,12.32,G022198
48499902,284.7577,52.4682,11.64,G022062;G022204
48503549,285.0571,50.5335,5.58,G022135;G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
48507019,285.2162,49.0894,9.81,G022062;G022204
49967786,277.8156,13.7553,15.35,G022141
49967912,277.8276,13.7108,13.72,G022208
50160899,278.0238,17.5771,13.71,G022158
50162955,278.0925,17.3886,8.99,G022161
50226706,278.0443,13.7373,6.57,G022080
50325659,278.2149,17.3034,8.78,G022222
51862658,43.9345,87.339,9.68,G022103
51906692,49.1745,86.8071,13.15,G022198
51923677,51.7584,85.5343,10.59,G022198
68189623,279.7577,34.9865,11.6,G022252;G022198
68193640,279.9998,33.4167,10.7,G022198
68195364,279.944,32.1711,10.47,G022198
68197238,280.0079,30.8497,5.66,G022171
68198255,279.8832,30.1642,9.23,G022198
68271160,280.2048,34.5596,9.84,G022253;G022156
68343424,280.3181,30.2944,6.21,G022062
68396286,280.494,31.8305,9.02,G022198;G022080
68480164,280.6535,31.1831,12.87,G022198
68545734,280.817,32.4136,11.79,G022208
68552876,280.9647,31.9259,5.34,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
68627037,281.1282,33.996,7.34,G022171
68628682,281.0848,32.847,11.19,G022198
68632409,281.115,30.3996,8.77,G022208
68667094,281.1907,32.6248,11.73,G022238
68667111,281.198,32.6365,13.03,G022238
68766754,281.5457,33.5521,12.76,G022198
71330078,114.9323,69.2547,11.25,G022156
71332829,115.1161,69.1138,11.85,G022198
71347873,115.5936,70.4039,11.81,G022238
71434397,116.8761,70.2058,6.38,G022080;G022032
71454930,119.7081,70.7221,10.15,G022148;G022109
71520610,122.0396,71.9219,7.59,G022080;G022032;G022238
71520611,121.9967,71.9187,12.34,G022061;G022238
71582181,123.2033,68.4741,4.49,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
71585223,123.8216,68.7885,16.97,G022077
73268679,281.1611,15.6332,7.94,G022161
73654591,281.3933,14.4165,8.36,G022103
75654576,270.9152,40.2056,17.01,G022071
75722876,270.9527,38.9606,10.04,G022238
75784209,271.2532,41.9468,6.1,G022223
75877561,271.9808,38.0126,12.89,G022198
75880145,271.9623,41.7191,5.53,G022219
75883487,272.0612,37.6065,11.38,G022198
75938449,272.0087,36.4002,4.52,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
75946144,272.4036,38.4551,5.56,G022187
75962707,272.4959,36.4663,4.78,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
76038913,272.7271,38.9615,7.69,G022027;G022122
76073752,272.9245,40.3416,9.4,G022238
76073981,272.8942,40.2111,10.66,G022253
76086167,273.1528,38.5975,7.76,G022103
76136632,273.2805,41.4746,6.82,G022080;G022032
76191504,273.5854,41.8561,15.03,G022071;G022116;G022141;G022254
76193403,273.5197,39.3336,10.46,G022238
76253739,273.7936,41.3613,9.72,G022103
76256220,273.9118,38.3311,9.29,G022238
76305215,274.1283,37.184,10.58,G022208
76343753,274.339,38.1817,13.36,G022057;G022158
76347171,274.4254,41.3713,10.66,G022238
76349243,274.5114,38.7702,10.86,G022252;G022076
76349247,274.515,38.7699,9.54,G022198;G022080;G022238
76419763,274.4056,36.6215,11.4,G022053
76421660,274.6256,37.3269,12.74,G022198
76424506,274.6302,40.7021,12.17,G022198
82407313,254.9111,39.8516,9.66,G022208
82452404,255.12400000000002,40.4584,9.2,G022103
82456401,255.4499,39.0415,11.06,G022198
82549571,282.6021,24.1068,5.09,G022038
82553350,255.6742,39.0995,16.23,G022077;G022028
82598945,255.8804,37.4299,12.08,G022198
82601616,256.0839,39.483000000000004,10.55,G022062
82609801,256.3423,40.5337,9.94,G022103
84660334,273.548,25.0745,12.98,G022198
84667204,273.6834,29.2059,5.95,G022103
84701098,273.5913,28.1569,10.74,G022198
84795215,274.0368,24.9098,16.54,G022077
84827493,274.0812,25.9825,12.88,G022198
84836621,274.2405,27.9043,9.3,G022103
