TICID,RA,Dec,Tmag,Keywords
9474413,258.5054,31.6152,10.39,G022232;G022121
18316320,265.2203,32.2407,11.01,G022232;G022121
156251591,259.0549,13.9448,10.25,G022232;G022121
285139188,268.8301,26.4921,10.99,G022232;G022121
416267120,289.5807,51.4843,11.28,G022232;G022121
