TICID,RA,Dec,Tmag,Keywords
347694389,182.5381,-16.0109,15.74,G011294;G011288
385331518,181.7329,-13.8983,15.73,G011113;G011288
471013589,183.5343,-17.4113,16.17,G011294;G011288
