TICID,RA,Dec,Tmag,Keywords
61154591,20.46,33.2588,9.32,G07118;20SECONDTARGET
61155250,20.5507,31.4133,11.94,G07118;20SECONDTARGET
61155412,20.5132,30.9635,11.14,G07118;20SECONDTARGET
61156075,20.7264,31.0366,10.27,G07118;20SECONDTARGET
61156124,20.6121,31.1713,11.01,G07118;20SECONDTARGET
61156568,20.5971,32.4932,11.39,G07118;20SECONDTARGET
61156939,20.6904,33.5137,11.86,G07118;20SECONDTARGET
61156976,20.6553,33.6291,11.25,G07118;20SECONDTARGET
61157191,20.7328,34.2629,11.1,G07118;20SECONDTARGET
61157467,20.6555,34.8816,11.93,G07118;20SECONDTARGET
61158623,20.8,34.1424,11.49,G07118;20SECONDTARGET
61159281,20.7799,32.4897,10.77,G07118;20SECONDTARGET
61201908,20.7386,31.2232,11.65,G07118;20SECONDTARGET
61202152,20.786,30.4493,11.68,G07118;20SECONDTARGET
61202162,20.7965,30.4206,11.24,G07118;20SECONDTARGET
61202935,20.952,31.8166,11.86,G07118;20SECONDTARGET
61203001,20.9631,32.0366,9.06,G07118;20SECONDTARGET
61203224,20.9945,32.745,11.91,G07118;20SECONDTARGET
61203591,20.9517,33.6488,11.59,G07118;20SECONDTARGET
80471726,10.3824,28.474,11.09,G07118;20SECONDTARGET
80472237,10.4771,27.8816,11.42,G07118;20SECONDTARGET
80478665,12.5032,28.1272,11.78,G07118;20SECONDTARGET
80478758,12.5281,28.2518,11.09,G07118;20SECONDTARGET
80479402,12.5839,29.2719,11.37,G07118;20SECONDTARGET
80479655,12.591,29.6439,11.06,G07118;20SECONDTARGET
80512278,15.5629,29.3325,11.87,G07118;20SECONDTARGET
80512372,15.6117,29.0998,11.32,G07118;20SECONDTARGET
80516120,18.6301,29.5302,11.72,G07118;20SECONDTARGET
80516141,18.6978,29.5814,11.65,G07118;20SECONDTARGET
80516263,18.6339,29.9734,11.47,G07118;20SECONDTARGET
80516761,6.6163,34.8868,11.0,G07118;20SECONDTARGET
80516983,6.6309,34.4087,11.86,G07118;20SECONDTARGET
22468561,2.2741,34.9635,11.12,G07118;20SECONDTARGET
22469137,2.3459,33.716,9.93,G07118;20SECONDTARGET
22469646,2.3244,32.4231,11.24,G07118;20SECONDTARGET
22469850,2.2861,31.8946,11.71,G07118;20SECONDTARGET
22470071,2.285,31.2824,11.6,G07118;20SECONDTARGET
22470404,2.3256,30.4004,11.44,G07118;20SECONDTARGET
22498994,2.4766,30.2288,10.54,G07118;20SECONDTARGET
22499156,2.4568,30.6544,10.79,G07118;20SECONDTARGET
22500236,2.421,33.3389,11.73,G07118;20SECONDTARGET
22500251,2.4372,33.3849,11.77,G07118;20SECONDTARGET
22500293,2.5221,33.4853,10.14,G07118;20SECONDTARGET
22500763,2.3994,34.5531,11.88,G07118;20SECONDTARGET
22502587,2.532,33.5019,11.59,G07118;20SECONDTARGET
22503343,2.5985,31.9445,10.73,G07118;20SECONDTARGET
22504207,2.7717,30.0891,11.63,G07118;20SECONDTARGET
22522873,2.7114,31.2296,10.06,G07118;20SECONDTARGET
22523195,2.7444,32.0625,11.86,G07118;20SECONDTARGET
22523368,2.7551,32.4401,10.57,G07118;20SECONDTARGET
22523546,2.7953,32.8798,11.36,G07118;20SECONDTARGET
22523596,2.7801,32.9887,10.64,G07118;20SECONDTARGET
22523835,2.7242,33.5512,11.53,G07118;20SECONDTARGET
22524223,2.7574,34.4512,11.3,G07118;20SECONDTARGET
22524418,2.7087,34.8646,11.84,G07118;20SECONDTARGET
22525404,2.887,34.7933,11.84,G07118;20SECONDTARGET
22525591,2.8113,34.3839,10.47,G07118;20SECONDTARGET
22526019,2.8164,33.3684,10.77,G07118;20SECONDTARGET
22526152,2.8273,33.0304,11.51,G07118;20SECONDTARGET
22526588,2.8356,32.1918,11.48,G07118;20SECONDTARGET
22526690,2.9169,31.9242,11.91,G07118;20SECONDTARGET
22526747,2.8223,31.7855,11.86,G07118;20SECONDTARGET
22526795,2.8952,31.6917,11.32,G07118;20SECONDTARGET
22527004,2.8916,31.1538,11.27,G07118;20SECONDTARGET
22527432,2.8206,30.1006,10.41,G07118;20SECONDTARGET
22527535,3.0669,30.0491,11.46,G07118;20SECONDTARGET
22527759,2.9884,30.6276,11.64,G07118;20SECONDTARGET
22527987,2.9601,31.2062,11.83,G07118;20SECONDTARGET
22528054,3.0161,31.3651,11.78,G07118;20SECONDTARGET
22528198,3.0096,31.791,11.75,G07118;20SECONDTARGET
22566885,3.0189,32.3644,10.69,G07118;20SECONDTARGET
22567367,3.0233,33.5028,11.27,G07118;20SECONDTARGET
22567949,3.0758,34.8422,10.85,G07118;20SECONDTARGET
22568014,2.9794,34.9835,10.4,G07118;20SECONDTARGET
22569374,3.1509,33.9646,10.37,G07118;20SECONDTARGET
22569501,3.1518,33.6609,11.07,G07118;20SECONDTARGET
22569527,3.126,33.5867,11.85,G07118;20SECONDTARGET
22569856,3.1629,32.8807,9.94,G07118;20SECONDTARGET
22570969,3.1539,29.9271,10.04,G07118;20SECONDTARGET
22571054,3.2809,30.1225,11.8,G07118;20SECONDTARGET
22571279,3.331,30.7125,10.87,G07118;20SECONDTARGET
22572185,3.2505,32.9128,11.42,G07118;20SECONDTARGET
22604761,3.3078,34.0657,11.7,G07118;20SECONDTARGET
22604917,3.3078,34.4202,11.04,G07118;20SECONDTARGET
22605019,3.253,34.6278,10.66,G07118;20SECONDTARGET
44452956,6.7723,31.8328,10.98,G07118;20SECONDTARGET
44453054,6.774,31.5883,11.45,G07118;20SECONDTARGET
44453675,6.8053,29.904,11.53,G07118;20SECONDTARGET
44453801,6.8956,30.2197,11.49,G07118;20SECONDTARGET
44454426,6.9153,31.8735,9.26,G07118;20SECONDTARGET
44488416,7.0778,31.4862,11.22,G07118;20SECONDTARGET
44489068,7.1947,30.0807,11.72,G07118;20SECONDTARGET
44522616,7.4173,31.1434,11.35,G07118;20SECONDTARGET
44523208,7.4334,30.2712,11.6,G07118;20SECONDTARGET
44558448,7.6829,30.5279,10.57,G07118;20SECONDTARGET
44558847,7.7424,30.4317,11.26,G07118;20SECONDTARGET
80424035,0.0024,22.6967,11.29,G07118;20SECONDTARGET
80424772,2.7877,29.1256,11.96,G07118;20SECONDTARGET
80425130,2.7851,28.2244,11.85,G07118;20SECONDTARGET
80425365,2.7108,27.5192,11.63,G07118;20SECONDTARGET
80425425,2.6809,27.371,11.82,G07118;20SECONDTARGET
80425579,2.6989,26.891,11.89,G07118;20SECONDTARGET
80425698,2.7381,26.542,11.95,G07118;20SECONDTARGET
80425971,2.6932,25.7701,11.97,G07118;20SECONDTARGET
80426043,2.7416,25.6,10.02,G07118;20SECONDTARGET
80426152,2.7497,25.227,11.38,G07118;20SECONDTARGET
80426235,2.73,24.9823,11.51,G07118;20SECONDTARGET
80426433,2.6824,24.353,11.64,G07118;20SECONDTARGET
80426491,2.6906,24.1817,11.21,G07118;20SECONDTARGET
80426559,2.7622,23.9965,8.99,G07118;20SECONDTARGET
80426693,4.9878,24.2755,11.27,G07118;20SECONDTARGET
80432842,4.967,25.0853,11.78,G07118;20SECONDTARGET
80433016,4.9533,25.5658,11.73,G07118;20SECONDTARGET
80433029,4.9351,25.6096,11.91,G07118;20SECONDTARGET
80433167,4.9838,26.0379,11.9,G07118;20SECONDTARGET
80433753,5.0422,27.8462,11.53,G07118;20SECONDTARGET
80433789,4.9848,27.9513,11.78,G07118;20SECONDTARGET
80434150,4.9652,28.9414,10.73,G07118;20SECONDTARGET
80434219,5.0223,29.1515,11.7,G07118;20SECONDTARGET
80435272,5.1529,28.0045,11.97,G07118;20SECONDTARGET
80435545,5.0934,27.1821,11.66,G07118;20SECONDTARGET
80436483,5.0545,24.1569,11.6,G07118;20SECONDTARGET
80437071,8.5916,25.6051,11.73,G07118;20SECONDTARGET
80437628,8.5596,27.2757,11.71,G07118;20SECONDTARGET
80468137,8.5679,27.6359,10.56,G07118;20SECONDTARGET
80468162,8.597,27.6542,11.88,G07118;20SECONDTARGET
80468286,8.6055,27.7912,10.45,G07118;20SECONDTARGET
80468564,8.5861,28.0689,11.95,G07118;20SECONDTARGET
80468665,8.6292,28.1787,11.7,G07118;20SECONDTARGET
80468782,8.5299,28.3271,11.48,G07118;20SECONDTARGET
80468989,8.5227,28.5419,11.96,G07118;20SECONDTARGET
80530866,6.6064,32.4652,10.89,G07118;20SECONDTARGET
80531234,6.6394,31.4842,11.78,G07118;20SECONDTARGET
80531684,6.703,30.4479,10.52,G07118;20SECONDTARGET
80531735,6.6863,30.3279,9.26,G07118;20SECONDTARGET
80531799,6.6338,30.191,11.85,G07118;20SECONDTARGET
83940523,0.0151,34.1882,7.89,G07179;G07118;20SECONDTARGET
83940723,0.0432,33.7506,11.76,G07118;20SECONDTARGET
83940820,0.0127,33.456,11.0,G07118;20SECONDTARGET
83951913,0.0779,32.7847,11.56,G07118;20SECONDTARGET
83953109,0.1268,31.6696,11.83,G07118;20SECONDTARGET
83953427,0.1314,31.2513,11.39,G07118;20SECONDTARGET
83953496,0.0996,31.1711,11.96,G07118;20SECONDTARGET
83954079,0.0244,30.4634,11.84,G07118;20SECONDTARGET
83954491,0.031,29.8872,11.85,G07118;20SECONDTARGET
83955754,0.3776,34.3875,10.22,G07118;20SECONDTARGET
83955758,0.3585,34.3814,11.08,G07118;20SECONDTARGET
83956109,0.3668,33.9104,10.57,G07118;20SECONDTARGET
83956153,0.2918,33.8716,11.57,G07118;20SECONDTARGET
83956940,0.3899,32.9351,11.79,G07118;20SECONDTARGET
83957030,0.3266,32.7672,11.31,G07118;20SECONDTARGET
83957355,0.2933,32.2958,11.69,G07118;20SECONDTARGET
83958091,0.3713,30.3126,11.95,G07118;20SECONDTARGET
83958361,0.4561,30.4425,11.96,G07118;20SECONDTARGET
83958392,0.4774,30.5585,11.99,G07118;20SECONDTARGET
83958546,0.5344,30.9959,10.65,G07118;20SECONDTARGET
83959101,0.5596,32.4718,11.58,G07118;20SECONDTARGET
83959105,0.4822,32.4912,11.82,G07118;20SECONDTARGET
83959147,0.543,32.5916,11.32,G07118;20SECONDTARGET
83959154,0.5043,32.6134,11.99,G07118;20SECONDTARGET
83959166,0.5514,32.6326,11.67,G07118;20SECONDTARGET
83959169,0.4514,32.6493,10.16,G07118;20SECONDTARGET
83959394,0.4976,33.2978,10.29,G07118;20SECONDTARGET
83959630,0.5276,33.9901,11.09,G07118;20SECONDTARGET
83959648,0.4893,34.0483,10.74,G07118;20SECONDTARGET
84015240,1.5083,33.913,11.77,G07118;20SECONDTARGET
84016685,1.5189,30.1128,10.01,G07118;20SECONDTARGET
60909455,5.6734,19.1582,11.83,G07118;20SECONDTARGET
60909818,5.6912,19.9316,11.42,G07118;20SECONDTARGET
60909964,5.6472,20.4089,10.9,G07118;20SECONDTARGET
60910159,5.7128,21.1894,11.72,G07118;20SECONDTARGET
60910281,5.6524,21.6684,9.76,G07118;20SECONDTARGET
60910482,5.6255,22.4141,11.85,G07118;20SECONDTARGET
60910694,5.6373,23.1111,11.79,G07118;20SECONDTARGET
80474653,10.4763,24.963,11.18,G07118;20SECONDTARGET
80474967,10.4075,24.5569,11.22,G07118;20SECONDTARGET
80475445,10.3777,24.034,10.96,G07118;20SECONDTARGET
80475496,10.397,23.9675,11.08,G07118;20SECONDTARGET
80476348,12.5825,24.8472,10.58,G07118;20SECONDTARGET
80476425,12.5132,24.9199,11.59,G07118;20SECONDTARGET
80477287,12.4971,26.0569,11.96,G07118;20SECONDTARGET
80513160,15.6219,26.9325,11.67,G07118;20SECONDTARGET
80513176,15.5508,26.888,11.65,G07118;20SECONDTARGET
80513265,15.6528,26.6507,10.88,G07118;20SECONDTARGET
80513301,15.5985,26.5188,11.78,G07118;20SECONDTARGET
80513716,15.6158,25.3748,11.59,G07118;20SECONDTARGET
80513886,15.6349,24.9049,11.92,G07118;20SECONDTARGET
80514350,18.6501,24.4747,11.77,G07118;20SECONDTARGET
80514733,18.6466,25.6241,11.58,G07118;20SECONDTARGET
80514971,18.6595,26.3454,11.1,G07118;20SECONDTARGET
80515033,18.6619,26.5381,11.53,G07118;20SECONDTARGET
80515722,18.6194,28.4143,10.87,G07118;20SECONDTARGET
24467291,349.1773,53.5132,10.5,G07118;20SECONDTARGET
24583632,349.3908,53.6811,11.3,G07118;20SECONDTARGET
24583640,349.3017,53.683,11.97,G07118;20SECONDTARGET
24583653,349.3053,53.6888,11.79,G07118;20SECONDTARGET
24648708,349.5695,53.9267,11.62,G07118;20SECONDTARGET
24649871,349.6165,53.405,11.46,G07118;20SECONDTARGET
24714928,349.6851,53.3246,11.57,G07118;20SECONDTARGET
24715231,349.7971,53.4659,11.17,G07118;20SECONDTARGET
24717344,349.9922,53.4074,11.67,G07118;20SECONDTARGET
24717874,349.8832,53.1699,11.12,G07118;20SECONDTARGET
24856056,350.1702,53.8048,11.9,G07118;20SECONDTARGET
24857481,350.2191,53.4279,11.6,G07118;20SECONDTARGET
25026189,350.5158,52.6928,11.69,G07118;20SECONDTARGET
25026241,350.4662,52.7218,11.85,G07118;20SECONDTARGET
25026406,350.4007,52.8,11.75,G07118;20SECONDTARGET
25026666,350.428,52.923,9.91,G07118;20SECONDTARGET
25027430,350.4464,53.2769,11.42,G07118;20SECONDTARGET
25028306,350.439,53.6796,10.58,G07118;20SECONDTARGET
25029000,350.6176,53.9265,11.43,G07118;20SECONDTARGET
25030143,350.6161,53.3698,10.77,G07118;20SECONDTARGET
25030282,350.6917,53.3104,10.24,G07118;20SECONDTARGET
25032819,350.7041,52.6897,9.83,G07118;20SECONDTARGET
25112026,350.9213,52.1093,11.57,G07118;20SECONDTARGET
25112162,350.7576,52.1836,11.64,G07118;20SECONDTARGET
25112760,350.8672,52.5003,11.74,G07118;20SECONDTARGET
25114433,350.8319,53.305,10.09,G07118;20SECONDTARGET
25170726,351.0166,53.9035,11.23,G07118;20SECONDTARGET
25172689,350.965,52.9749,10.03,G07118;20SECONDTARGET
25172721,350.9292,52.9627,10.86,G07118;20SECONDTARGET
25173414,351.035,52.6239,11.88,G07118;20SECONDTARGET
25237242,351.119,52.8085,11.27,G07118;20SECONDTARGET
25239500,351.2332,53.8694,11.87,G07118;20SECONDTARGET
25240050,351.386,53.7462,11.26,G07118;20SECONDTARGET
25241404,351.3396,53.1291,11.37,G07118;20SECONDTARGET
25304713,351.4578,52.1722,11.04,G07118;20SECONDTARGET
25387753,351.6339,51.6483,9.73,G07118;20SECONDTARGET
25390610,351.6355,53.1134,11.82,G07118;20SECONDTARGET
25390801,351.5443,53.2019,11.52,G07118;20SECONDTARGET
25391992,351.5365,53.738,11.96,G07118;20SECONDTARGET
25393746,351.8136,53.3489,10.99,G07118;20SECONDTARGET
25396409,351.7929,52.0438,11.66,G07118;20SECONDTARGET
25396894,351.7834,51.7744,11.81,G07118;20SECONDTARGET
25480580,351.9639,51.4096,11.85,G07118;20SECONDTARGET
25482442,351.8574,52.4075,11.03,G07118;20SECONDTARGET
25526180,351.8716,53.06,11.69,G07118;20SECONDTARGET
25526190,351.8701,53.0632,9.61,G07118;20SECONDTARGET
25528247,352.1663,53.8769,11.91,G07118;20SECONDTARGET
25530906,352.1439,52.6467,11.54,G07118;20SECONDTARGET
25532816,352.1115,51.7002,9.26,G07118;20SECONDTARGET
25533292,352.0912,51.4349,11.37,G07118;20SECONDTARGET
25619644,352.3288,51.0682,11.43,G07118;20SECONDTARGET
25621140,352.2684,51.8395,11.86,G07118;20SECONDTARGET
25621902,352.2599,52.2309,11.71,G07118;20SECONDTARGET
25622883,352.3599,52.6901,11.01,G07118;20SECONDTARGET
25682014,352.3229,53.8094,10.87,G07118;20SECONDTARGET
25683409,352.3983,53.4728,11.55,G07118;20SECONDTARGET
25687411,352.486,51.5321,11.7,G07118;20SECONDTARGET
25688604,352.394,50.8581,11.76,G07118;20SECONDTARGET
25769501,352.6352,51.1662,11.77,G07118;20SECONDTARGET
25770835,352.5793,51.8683,11.6,G07118;20SECONDTARGET
25776438,352.8227,53.3177,11.5,G07118;20SECONDTARGET
25818223,352.9001,53.1814,9.51,G07118;20SECONDTARGET
25818272,352.9089,53.1558,8.43,G07118;20SECONDTARGET
25819384,352.7886,52.6011,10.22,G07118;20SECONDTARGET
25819887,352.751,52.3623,11.78,G07118;20SECONDTARGET
25823214,352.8221,50.5335,10.81,G07118;20SECONDTARGET
25823349,352.8884,50.454,11.48,G07118;20SECONDTARGET
25915109,353.0146,51.5817,11.77,G07118;20SECONDTARGET
25917381,353.0921,52.7812,10.9,G07118;20SECONDTARGET
25917709,352.9551,52.9347,11.18,G07118;20SECONDTARGET
25918350,352.9704,53.2353,11.31,G07118;20SECONDTARGET
25918961,353.0533,53.5161,11.98,G07118;20SECONDTARGET
25919700,353.0218,53.856,11.57,G07118;20SECONDTARGET
25919803,352.9444,53.9039,11.7,G07118;20SECONDTARGET
25920156,353.1532,53.8503,11.52,G07118;20SECONDTARGET
24473006,349.1755,50.4253,11.76,G07118;20SECONDTARGET
24473597,349.2459,50.0428,11.63,G07118;20SECONDTARGET
24475044,349.1335,49.0647,11.81,G07118;20SECONDTARGET
24475074,349.1739,49.0473,11.64,G07118;20SECONDTARGET
24572702,349.2594,48.6497,11.75,G07118;20SECONDTARGET
24574616,349.2887,48.5561,9.94,G07118;20SECONDTARGET
24574802,349.4024,48.6839,9.37,G07118;20SECONDTARGET
24575127,349.3231,48.9093,11.95,G07118;20SECONDTARGET
24577537,349.4437,50.5252,11.97,G07118;20SECONDTARGET
24577817,349.315,50.693,11.53,G07118;20SECONDTARGET
24578066,349.3018,50.8494,11.6,G07118;20SECONDTARGET
24578902,349.4434,51.366,11.27,G07118;20SECONDTARGET
24579607,349.3655,51.7433,11.87,G07118;20SECONDTARGET
24579649,349.3851,51.7691,10.57,G07118;20SECONDTARGET
24580201,349.3392,52.0412,10.96,G07118;20SECONDTARGET
24654182,349.5879,51.216,11.63,G07118;20SECONDTARGET
24654361,349.578,51.1027,11.96,G07118;20SECONDTARGET
24654413,349.6492,51.0684,10.87,G07118;20SECONDTARGET
24655001,349.6223,50.7206,11.85,G07118;20SECONDTARGET
24656309,349.5674,49.9657,11.84,G07118;20SECONDTARGET
24656370,349.4969,49.9328,11.66,G07118;20SECONDTARGET
24656474,349.5547,49.8747,10.13,G07118;20SECONDTARGET
24656777,349.6504,49.677,11.75,G07118;20SECONDTARGET
24657216,349.5902,49.4085,11.94,G07118;20SECONDTARGET
24657526,349.6193,49.2104,10.61,G07118;20SECONDTARGET
24658267,349.6513,48.6875,11.65,G07118;20SECONDTARGET
24658296,349.482,48.6688,11.45,G07118;20SECONDTARGET
24659623,349.6937,48.1442,11.89,G07118;20SECONDTARGET
24659646,349.723,48.1619,11.74,G07118;20SECONDTARGET
24660556,349.6585,48.8075,11.35,G07118;20SECONDTARGET
24707417,349.6541,49.1287,11.89,G07118;20SECONDTARGET
24709235,349.7574,50.2832,11.32,G07118;20SECONDTARGET
24710155,349.7583,50.8395,11.73,G07118;20SECONDTARGET
24710758,349.7052,51.1909,11.23,G07118;20SECONDTARGET
24786925,349.8815,50.012,11.19,G07118;20SECONDTARGET
24787849,349.879,49.7376,11.15,G07118;20SECONDTARGET
24792907,349.8686,47.9428,11.41,G07118;20SECONDTARGET
24792911,349.9177,47.9392,11.27,G07118;20SECONDTARGET
24793103,350.1358,47.9873,11.56,G07118;20SECONDTARGET
24793571,350.0385,48.1727,11.85,G07118;20SECONDTARGET
24795058,350.0171,48.7109,11.83,G07118;20SECONDTARGET
24795168,350.1687,48.7642,8.85,G07118;20SECONDTARGET
24795990,350.0685,49.0457,11.64,G07118;20SECONDTARGET
24798121,350.0421,49.7383,11.84,G07118;20SECONDTARGET
24798612,350.0662,49.9076,11.71,G07118;20SECONDTARGET
24851260,350.145,51.3961,10.38,G07118;20SECONDTARGET
24929515,350.3463,50.2163,10.9,G07118;20SECONDTARGET
24929680,350.3302,50.1171,11.82,G07118;20SECONDTARGET
24930223,350.3612,49.8096,11.03,G07118;20SECONDTARGET
24930534,350.2304,49.6302,11.82,G07118;20SECONDTARGET
24932494,350.3284,48.3207,11.98,G07118;20SECONDTARGET
24932565,350.2556,48.2712,11.51,G07118;20SECONDTARGET
24932681,350.358,48.2044,9.85,G07118;20SECONDTARGET
24934581,350.5096,48.9941,11.53,G07118;20SECONDTARGET
24935441,350.536,49.5328,7.33,G07118;20SECONDTARGET
24936840,350.3917,50.4231,11.27,G07118;20SECONDTARGET
24938061,350.4116,51.1378,11.78,G07118;20SECONDTARGET
25037167,350.6419,51.0485,11.09,G07118;20SECONDTARGET
25038019,350.7325,50.5507,11.13,G07118;20SECONDTARGET
25038700,350.6726,50.1333,11.46,G07118;20SECONDTARGET
25039076,350.6133,49.899,11.9,G07118;20SECONDTARGET
25039577,350.5987,49.5902,10.49,G07118;20SECONDTARGET
25104889,350.5793,48.345,10.62,G07118;20SECONDTARGET
25104968,350.6417,48.2838,11.6,G07118;20SECONDTARGET
25105006,350.7174,48.2515,11.99,G07118;20SECONDTARGET
25105415,350.8654,47.8945,11.26,G07118;20SECONDTARGET
25105585,350.8818,48.0605,11.84,G07118;20SECONDTARGET
25105802,350.7478,48.2403,11.98,G07118;20SECONDTARGET
25105958,350.7806,48.3591,11.95,G07118;20SECONDTARGET
25106546,350.8611,48.769,10.5,G07118;20SECONDTARGET
25106761,350.7608,48.9322,11.41,G07118;20SECONDTARGET
25107227,350.8712,49.2439,10.9,G07118;20SECONDTARGET
25107643,350.7683,49.5148,10.91,G07118;20SECONDTARGET
25109570,350.8777,50.7183,11.82,G07118;20SECONDTARGET
25178013,350.9325,50.0627,11.6,G07118;20SECONDTARGET
25178176,350.9849,49.9707,11.62,G07118;20SECONDTARGET
25232014,351.1659,49.799,11.48,G07118;20SECONDTARGET
25232677,351.2684,50.2539,11.14,G07118;20SECONDTARGET
25308331,351.3137,50.1339,11.6,G07118;20SECONDTARGET
25308543,351.3194,49.9979,11.6,G07118;20SECONDTARGET
25308651,351.2969,49.9359,11.81,G07118;20SECONDTARGET
25310773,351.381,48.5863,11.9,G07118;20SECONDTARGET
25311156,351.381,48.3,11.49,G07118;20SECONDTARGET
25311575,351.4519,48.0057,9.99,G07118;20SECONDTARGET
25311806,351.6011,48.0163,11.3,G07118;20SECONDTARGET
25313317,351.6372,49.0114,10.86,G07118;20SECONDTARGET
25471910,351.7114,50.1331,8.68,G07118;20SECONDTARGET
25472074,351.8054,50.0221,11.85,G07118;20SECONDTARGET
25473659,351.7023,48.9814,11.68,G07118;20SECONDTARGET
25473772,351.7881,48.9185,11.67,G07118;20SECONDTARGET
25474220,351.6745,48.6042,11.48,G07118;20SECONDTARGET
25474971,351.8217,48.0895,11.96,G07118;20SECONDTARGET
25477101,351.8673,49.2485,10.05,G07118;20SECONDTARGET
25477807,351.8544,49.7217,11.69,G07118;20SECONDTARGET
25536348,352.0894,49.659,11.84,G07118;20SECONDTARGET
25536478,352.0915,49.5837,9.23,G07118;20SECONDTARGET
25690905,352.3868,49.4648,10.54,G07118;20SECONDTARGET
25691096,352.4938,49.3497,11.78,G07118;20SECONDTARGET
25691291,352.4083,49.2175,11.88,G07118;20SECONDTARGET
25691363,352.4914,49.1815,10.91,G07118;20SECONDTARGET
25766041,352.5894,49.0787,10.75,G07118;20SECONDTARGET
25766133,352.5591,49.1442,11.82,G07118;20SECONDTARGET
25766354,352.7061,49.2803,11.66,G07118;20SECONDTARGET
25826964,352.7866,47.9187,11.48,G07118;20SECONDTARGET
25827523,353.042,48.3279,10.64,G07118;20SECONDTARGET
25828314,353.0828,48.9195,11.98,G07118;20SECONDTARGET
25828433,353.0474,49.0047,11.59,G07118;20SECONDTARGET
21283686,350.6459,35.6118,11.74,G07118;20SECONDTARGET
21283814,350.6793,35.408,10.79,G07118;20SECONDTARGET
21346245,351.1278,35.9222,11.28,G07118;20SECONDTARGET
21403865,351.5697,35.7401,11.39,G07118;20SECONDTARGET
21404181,351.5417,35.1963,11.45,G07118;20SECONDTARGET
21409719,351.7252,35.8051,11.05,G07118;20SECONDTARGET
83940281,0.0851,34.8116,11.61,G07118;20SECONDTARGET
12634625,342.7747,64.905,9.92,G07118;20SECONDTARGET
12708251,342.9671,64.365,9.85,G07118;20SECONDTARGET
12712108,342.9144,62.8221,11.23,G07118;20SECONDTARGET
12794247,343.1939,62.2049,11.05,G07118;20SECONDTARGET
12797213,343.1302,63.2182,10.52,G07118;20SECONDTARGET
12799122,343.1019,63.9732,10.13,G07118;20SECONDTARGET
12800357,343.0845,64.4507,11.5,G07118;20SECONDTARGET
12801351,343.0433,64.8738,11.91,G07118;20SECONDTARGET
12865722,343.1079,65.0624,11.88,G07118;20SECONDTARGET
12867246,343.0207,65.8949,11.08,G07118;20SECONDTARGET
12867975,343.4422,65.5563,10.99,G07118;20SECONDTARGET
12870392,343.4525,64.4389,8.34,G07118;20SECONDTARGET
12873163,343.3693,63.3951,11.47,G07118;20SECONDTARGET
13026630,343.5407,63.2756,10.51,G07118;20SECONDTARGET
13027460,343.5664,63.552,10.11,G07118;20SECONDTARGET
13028629,343.667,64.0139,11.47,G07118;20SECONDTARGET
13031040,343.5706,64.9157,10.78,G07118;20SECONDTARGET
13032501,343.5229,65.6233,9.71,G07118;20SECONDTARGET
13033579,343.7762,65.6956,11.09,G07118;20SECONDTARGET
13034734,343.802,65.1011,11.41,G07118;20SECONDTARGET
13101447,343.8631,63.2919,9.47,G07118;20SECONDTARGET
13105548,343.7511,62.0278,11.77,G07118;20SECONDTARGET
13216158,344.042,64.0773,11.82,G07118;20SECONDTARGET
13217916,344.0835,64.791,10.55,G07118;20SECONDTARGET
13276374,344.1962,65.6822,11.79,G07118;20SECONDTARGET
13278815,344.2637,64.5742,11.47,G07118;20SECONDTARGET
