TICID,RA,Dec,Tmag,Keywords
110990131,291.6677,23.8974,10.57,G04123;G04108
264809985,292.422,15.566,12.6,G04123;G04108
360061213,295.7782,23.277,13.6,G04123;G04108
360061628,295.7877,23.2969,13.48,G04123;G04108
385894679,291.4948,21.2087,10.12,G04123;G04108
