TICID,RA,Dec,Tmag,Keywords
129637892,321.115,-37.8502,9.03,G03278;20SECONDTARGET
147203645,323.1961,-44.0181,10.73,G03278;G03272;20SECONDTARGET
147349694,326.2256,-42.8468,14.1,G03221;20SECONDTARGET
152286180,329.4988,-33.5851,15.37,G03221;20SECONDTARGET
159734503,319.0108,-37.238,14.08,G03221;20SECONDTARGET
165096120,322.7066,-40.7162,10.48,G03250;G03228;G03274;20SECONDTARGET
197573462,326.1601,-36.5301,14.48,G03221;20SECONDTARGET
197598732,327.438,-41.6427,10.99,G03174;G03272;G03274;20SECONDTARGET
197736350,330.6283,-37.0822,9.19,G03250;G03228;20SECONDTARGET
204543724,327.3195,-35.4852,8.09,G03251;20SECONDTARGET
207077681,320.7629,-40.0485,12.31,G03278;G03181;G03106;20SECONDTARGET
270503578,324.6891,-33.6683,10.02,G03250;G03272;G03228;G03274;20SECONDTARGET
320940332,324.7051,-40.6907,13.75,G03207;G03124;20SECONDTARGET
320965274,325.0953,-37.2377,12.31,G03221;20SECONDTARGET
389687183,324.1093,-44.0206,11.2,G03250;G03228;G03274;20SECONDTARGET
71274771,330.5681,-42.1764,10.2,G03205;G03202;G03226;20SECONDTARGET
152877086,337.3561,-39.0917,11.86,G03174;20SECONDTARGET
154375139,345.2871,-34.5695,13.69,G03221;20SECONDTARGET
154375243,345.3887,-32.7849,13.08,G03221;20SECONDTARGET
154618248,345.7791,-33.5005,8.44,G03278;G03251;20SECONDTARGET
160074939,346.3192,-36.9457,8.74,G03278;G03251;20SECONDTARGET
206626993,342.3684,-34.9844,7.89,G03252;20SECONDTARGET
206669860,343.633,-34.5027,13.46,G03278;20SECONDTARGET
253934773,339.0694,-31.7035,13.38,G03221;20SECONDTARGET
326476717,339.6028,-29.3554,8.8,G03250;G03228;20SECONDTARGET
393940766,338.3208,-38.1599,11.78,G03278;20SECONDTARGET
47316976,340.3077,-28.0327,8.97,G03188;G03278;G03251;20SECONDTARGET
47355413,341.1987,-28.0156,15.79,G03221;20SECONDTARGET
47424873,342.2839,-28.8569,11.11,G03174;G03272;G03202;20SECONDTARGET
62483237,336.4025,-34.9098,9.36,G03278;G03272;20SECONDTARGET
62483415,336.2387,-31.6219,13.91,G03221;20SECONDTARGET
63281499,337.2428,-31.0987,15.64,G03221;G03207;G03124;20SECONDTARGET
188645059,336.1413,-23.3675,7.59,G03252;20SECONDTARGET
2028332472,335.9934,-25.1788,16.53,G03207;20SECONDTARGET
206409213,330.3085,-22.1209,16.1,G03207;G03124;20SECONDTARGET
206462125,330.8137,-21.6645,15.97,G03221;20SECONDTARGET
206482194,331.6225,-21.9333,15.46,G03221;20SECONDTARGET
206535600,332.7204,-19.0305,12.97,G03221;20SECONDTARGET
206537793,332.9263,-20.7388,11.24,G03205;G03202;G03226;20SECONDTARGET
206546422,333.1377,-18.0272,8.29,G03251;20SECONDTARGET
25300088,327.8045,-21.1179,13.26,G03221;20SECONDTARGET
270298604,330.8316,-25.3657,10.53,G03174;20SECONDTARGET
270357196,335.1055,-27.0983,10.46,G03174;G03272;20SECONDTARGET
326446019,339.3132,-26.3759,10.78,G03174;G03272;20SECONDTARGET
326453034,339.6775,-25.6319,10.27,G03278;20SECONDTARGET
