TICID,RA,Dec,Tmag,Keywords
231942365,93.9856,-44.6196,8.6,G011204;G011270
123036723,113.5286,-46.6438,8.79,G011204;G011270
285916305,119.753,-48.3763,6.94,G011204;G011270
340633517,116.5,-56.1935,9.09,G011204;G011270
279430029,105.0432,-56.9069,7.95,G011204;G011270
341040849,118.0928,-59.4931,7.7,G011204;G011270
358467471,119.0657,-61.0994,6.66,G011204;G011270;G011230
364398342,119.7105,-60.8244,5.75,G011155;G011270;G011230;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
55295028,76.8039,-61.8051,9.21,G011073;G011204;G011270
