TICID,RA,Dec,Tmag,Keywords
10000551382,206.3297,41.7123,11.26,G06042
10001331746,211.2612,47.1297,15.48,G06168;20SECONDTARGET
10002024327,206.0816,51.4401,14.89,G06168;20SECONDTARGET
1000946479,216.1265,44.0999,17.07,G06049;G06028;20SECONDTARGET
1000958598,216.6771,44.9223,18.14,G06049
1000958772,216.4325,45.1082,18.68,G06049
1000961595,218.6362,45.7099,18.68,G06049
1000963626,217.9416,45.9838,18.28,G06049
1000965224,219.0686,46.9298,18.74,G06049
1000965870,218.4159,47.2332,18.74,G06049
1000992411,210.8488,40.6545,18.32,G06049
1000992500,210.9956,40.8825,17.8,G06049
1000992899,210.6135,40.6557,18.12,G06049
1000994722,212.3429,41.2915,18.34,G06049
1000994755,212.5293,41.3656,17.65,G06049;G06028;20SECONDTARGET
1000997725,211.3731,42.0595,18.85,G06049
1000999470,209.5479,40.6654,18.81,G06049
1000999943,209.157,40.7844,18.62,G06049;20SECONDTARGET
1001004805,211.1868,42.33,18.95,G06049
1001005194,210.4771,42.3951,17.73,G06049;G06028;20SECONDTARGET
1001006019,211.4889,43.0012,18.07,G06049
1001006655,210.8677,43.3475,18.59,G06049
1001006749,210.9752,43.5816,17.53,G06049;G06028;20SECONDTARGET
1001008685,209.4093,44.0256,17.3,G06049;G06028;20SECONDTARGET
1001009460,209.8445,43.9551,18.58,G06049
1001016666,207.7666,41.6903,18.38,G06049
1001021731,205.2809,41.8333,17.38,G06049;G06028;20SECONDTARGET
1001024276,204.1139,42.4863,18.97,G06150;20SECONDTARGET
1001024850,203.0386,42.9168,18.35,G06049
1001027312,205.1366,43.1772,18.6,G06049
1001028781,203.78,43.4899,18.33,G06049
1001033822,207.336,43.543,18.08,G06049
1001034806,207.4136,43.7178,18.42,G06049
1001041490,206.0145,43.8166,17.93,G06049
1001042268,205.2954,44.2852,18.19,G06049
1001042391,205.8037,44.3431,18.95,G06049
1001042590,205.545,44.6052,18.41,G06049
1001043708,205.7127,45.2063,18.66,G06049
1001045429,205.5579,45.3486,17.38,G06049;G06028;20SECONDTARGET
1001046137,204.8952,45.9302,18.4,G06049
1001048245,207.116,46.2903,18.19,G06049
1001048262,207.2126,46.314,17.59,G06049;G06028;20SECONDTARGET
1001050977,206.4538,47.28,18.08,G06049
1001052596,213.7421,42.8062,18.97,G06049
1001057512,212.7415,44.6077,17.93,G06049
1001062200,214.1781,45.327,18.51,G06049
1001064738,211.6858,44.7985,18.91,G06049
1001064790,211.4883,44.8934,18.46,G06049
1001065538,211.9744,44.9395,18.94,G06049
1001067205,210.5554,45.195,17.28,G06049;G06028;20SECONDTARGET
1001069502,213.0768,46.176,18.41,G06049
1001071926,212.5718,46.5806,18.4,G06049
1001073012,212.3361,46.8686,18.66,G06049
1001074244,216.0312,45.3112,18.23,G06049
1001075452,215.8708,46.1851,18.92,G06049
1001075975,216.2891,46.23,18.73,G06049
1001079313,216.0006,47.4858,18.73,G06049
1001081972,218.113,47.8529,18.11,G06049
1001084618,216.938,48.4244,18.37,G06049;20SECONDTARGET
1001085196,217.1847,48.9786,18.53,G06049
1001085457,216.5675,48.9727,18.74,G06049
1001086571,214.6424,47.3906,18.53,G06049
1001087459,213.9431,47.9805,18.94,G06049
1001087962,215.2328,47.9883,18.83,G06049;20SECONDTARGET
1001093460,216.3114,49.6288,17.83,G06049
1001094127,215.8153,49.8235,18.22,G06049
1001095070,214.3507,49.691,17.2,G06049;G06028;20SECONDTARGET
1001098766,210.5129,46.2261,19.52,G06152
1001099983,208.8867,45.8884,17.83,G06049
1001100461,209.0116,46.4691,18.67,G06049
1001100501,208.8764,46.5569,17.3,G06049;G06028;20SECONDTARGET
1001101808,209.6032,47.4921,18.04,G06049
1001102530,210.9584,46.6861,18.7,G06049
1001104934,210.84,48.3813,18.67,G06049
1001105450,209.8069,47.67,18.6,G06049
1001105635,210.1183,47.9457,17.58,G06049;G06028;20SECONDTARGET
1001107433,209.8442,49.047,17.49,G06049;G06028;20SECONDTARGET
1001113164,206.5423,49.4604,18.11,G06049
1001114023,208.2919,48.6723,16.97,G06161;G06049;G06028;20SECONDTARGET
1001114035,208.3857,48.7247,18.89,G06049
1001115868,209.3496,49.9844,17.22,G06049;G06028;20SECONDTARGET
1001116283,207.618,49.2729,18.04,G06049
1001117148,206.9954,49.9077,18.14,G06049
1001118876,207.7995,50.9975,18.25,G06049
1001121555,212.4183,49.9502,18.85,G06049
1001124356,210.9606,50.7509,18.71,G06049
1001126410,214.1639,51.0117,18.55,G06049
1001127156,213.9832,51.6273,18.92,G06049
1001128476,212.0933,51.3886,17.84,G06049
1001129695,211.9597,51.8992,18.63,G06049
1001130422,209.853,50.3658,18.95,G06049
1001135342,209.2172,52.5313,18.88,G06049
1001137308,212.2067,52.6518,18.16,G06049
1001137641,211.1627,52.7238,17.7,G06049;G06028;20SECONDTARGET
1001138936,210.0668,53.1433,18.47,G06049
1001152949,200.9488,44.6583,18.39,G06049
1001154942,203.7277,45.0732,18.69,G06049
1001156051,201.8971,44.8014,18.4,G06049
1001156595,201.4547,45.1088,18.9,G06049
1001156937,201.4991,45.3848,18.49,G06049
1001161210,201.2169,46.3306,18.0,G06049
1001164012,204.4153,45.9759,18.49,G06049
1001164217,204.0217,46.1848,17.53,G06049;G06028;20SECONDTARGET
1001166180,202.0466,46.5139,17.22,G06049;G06028;G06024;20SECONDTARGET
1001170552,204.3105,48.456,18.72,G06049
1001170883,203.6756,47.484,18.63,G06049
1001172297,204.0062,48.4792,14.24,G06049;G06028;G06197;G06024;20SECONDTARGET
1001173542,201.679,46.9834,18.89,G06049
1001179740,202.8991,49.9045,18.91,G06049
1001184605,204.9211,48.791,17.37,G06049;G06028;G06027;20SECONDTARGET
1001184905,205.3781,49.1437,18.44,G06049
1001185618,206.2442,49.6196,18.85,G06049
1001186446,205.7419,50.2813,18.4,G06049
1001189534,206.4034,50.3317,18.34,G06049
1001189624,206.8172,50.3284,18.78,G06049
1001191570,206.7931,51.278,18.45,G06049
1001192727,204.8852,51.3719,18.49,G06049
1001195125,203.2041,50.7023,18.13,G06049
1001195877,203.8103,50.8368,17.41,G06049;G06028;20SECONDTARGET
1001200150,204.5568,51.951,18.92,G06049
1001205214,208.0238,51.8248,18.11,G06049
1001206172,206.8456,52.5378,18.71,G06049
1001206519,207.6858,52.4209,18.89,G06049
1001210467,208.7818,53.0825,18.99,G06049
1001210863,209.278,53.5174,18.7,G06049
1001211013,208.5674,53.6872,18.92,G06049
1001213006,208.8784,54.9013,18.69,G06049
10729459,211.9844,48.2107,6.42,G06191;20SECONDTARGET
141874000,207.9203,54.3299,16.48,G06161;G06049;G06028;20SECONDTARGET
148781497,218.9769,46.5934,9.75,G06057;G06022;G06023;G06022;G06023;G06022;G06023
148781689,218.9399,45.52,8.13,G06194
148783753,219.2704,47.5028,8.71,G06194
154224704,209.8239,49.9012,15.93,G06175;20SECONDTARGET
154257406,210.1846,48.0098,8.12,G06191;20SECONDTARGET
158017997,216.0739,44.5402,16.43,G06151
158019318,216.1614,47.8302,7.2,G06191;20SECONDTARGET
158019825,216.424,44.4032,17.33,G06151
158023471,216.4887,44.4317,16.27,G06151
158024255,216.7233,46.6136,7.79,G06191;20SECONDTARGET
158024398,216.7833,45.6086,16.5,G06049;G06028;20SECONDTARGET
165370719,200.7025,46.7925,17.59,G06151
165410730,206.3856,42.013,16.43,G06049;G06028;20SECONDTARGET
165415667,206.7749,46.5198,8.41,G06194
165454978,201.0877,48.8845,8.65,G06058
165470014,202.2508,48.0569,10.0,G06057;G06022;G06023;G06022;G06023
168699373,213.1438,47.0148,12.45,G06165;G06058;G06032
168699655,213.1524,45.196,10.04,G06194
168704717,213.4625,46.3252,6.67,G06200;20SECONDTARGET
168707292,213.7264,43.6154,16.93,G06049;G06028;20SECONDTARGET
168707746,213.9542,42.9803,16.4,G06161;G06049;G06028;20SECONDTARGET
168707845,213.9956,43.6207,17.51,G06049;G06028;20SECONDTARGET
168747450,214.3425,45.4293,11.23,G06002;20SECONDTARGET
168766767,214.8636,47.1159,16.97,G06151
168809633,215.1958,46.9334,16.4,G06161;G06049;G06028;20SECONDTARGET
168809669,215.2484,47.1124,10.32,G06057
168809741,215.2783,47.5848,8.73,G06191;20SECONDTARGET
198107724,209.2289,44.2826,7.08,G06200;20SECONDTARGET
198108326,209.3882,43.4932,11.76,G06165;G06058;G06155;G06032;G06195;20SECONDTARGET
198109209,209.5997,46.8506,9.91,G06057
198147434,210.0872,47.402,9.25,G06194
198149724,210.5434,45.9898,7.54,G06191;20SECONDTARGET
198152417,210.9412,42.3045,8.78,G06194
198152578,210.9974,43.2296,9.59,G06057
198153540,211.0938,46.5192,10.52,G06058;G06144;20SECONDTARGET
198155153,211.261,47.1299,16.79,G06168;20SECONDTARGET
219031740,206.6109,51.9952,8.13,G06191;20SECONDTARGET
219031924,206.6012,50.6839,16.23,G06049;G06028;20SECONDTARGET
219033506,206.9145,51.8096,11.43,G06057
219033887,206.8839,49.3132,2.09,G06037
219036583,207.7072,53.5602,8.52,G06194
219038134,207.7478,53.2908,6.46,G06191;20SECONDTARGET
219038548,207.9822,51.6133,9.19,G06194
219038788,208.0045,49.95,7.45,G06200;20SECONDTARGET
219040094,208.3867,52.1105,6.99,G06191;20SECONDTARGET
219040611,208.4818,47.8728,7.14,G06191;20SECONDTARGET
219063951,208.8854,51.2204,8.19,G06194
219064250,208.8162,53.5786,13.13,G06175;20SECONDTARGET
219065128,209.0422,48.3613,7.73,G06200;20SECONDTARGET
219065545,209.2842,50.5373,8.38,G06194
219823668,204.0075,48.4795,13.54,G06024
219824469,204.4399,48.2501,10.5,G06032
219824489,204.4163,48.1308,11.78,G06002;20SECONDTARGET
22949112,206.2131,41.1768,18.21,G06151
