TICID,RA,Dec,Tmag,Keywords
102169275,195.2547,-37.978,11.69,G05024;G05003
102187968,195.5497,-37.6981,9.24,G05131
102305337,196.0349,-37.0047,10.02,G05024
102305960,196.1045,-36.1353,9.02,G05131
103574743,193.0411,-33.3173,8.93,G05071
103680746,193.6915,-32.2773,9.95,G05121
103683084,193.8188,-31.9462,9.94,G05078;G05003
103697071,193.9452,-31.6827,12.28,G05107;G05152;20SECONDTARGET
103777040,194.3963,-33.8724,8.36,G05003
103780876,194.4774,-31.2487,9.95,G05106;G05121
103781571,194.6759,-29.9633,9.53,G05121
103832542,194.7839,-35.5872,11.7,G05112;20SECONDTARGET
103859523,194.8596,-30.2096,12.5,G05107;G05152;20SECONDTARGET
103861146,194.9004,-33.2679,11.88,G05107;G05152;20SECONDTARGET
103861420,194.9237,-33.752,9.66,G05121
103863534,195.107,-34.6062,8.86,G05121
103864179,194.9914,-33.5011,9.83,G05121
103914433,195.121,-30.8824,18.31,G05094
103915954,195.1328,-31.9664,9.82,G05131
103916828,195.1354,-33.5059,5.61,G05155;20SECONDTARGET
103917233,195.159,-34.1724,7.84,G05131
103917719,195.2521,-35.0009,11.81,G05112;20SECONDTARGET
103917986,195.2072,-35.3716,9.67,G05112;G05121;20SECONDTARGET
103919880,195.3234,-33.5115,13.5,G05152
103919894,195.2791,-33.4804,7.03,G05144;20SECONDTARGET
103943602,195.4893,-35.8616,10.6,G05112;20SECONDTARGET
103944203,195.6029,-35.1324,11.5,G05112;20SECONDTARGET
103959249,195.7055,-35.4329,11.62,G05112;20SECONDTARGET
103959618,195.87,-35.8582,15.56,G05115;G05084;G05081;20SECONDTARGET
104017422,195.8368,-35.2584,11.49,G05112;20SECONDTARGET
104024556,196.0437,-35.5495,10.32,G05095;G05015;G05098;G05069;20SECONDTARGET
107020009,182.8764,-35.3646,15.79,G05084;G05115;G05081;20SECONDTARGET
107117298,183.1214,-34.9541,13.19,G05152
107138637,183.3195,-35.2443,16.79,G05084;G05115;G05081;20SECONDTARGET
107139606,183.3016,-33.5551,9.34,G05131
107143892,183.4072,-34.5051,9.35,G05131
107145096,183.5503,-35.4092,12.94,G05107;20SECONDTARGET
107146641,183.5541,-32.6043,12.04,G05106
124078045,196.1183,-34.1498,8.41,G05121
124092615,196.2216,-30.7332,9.72,G05121
124093410,196.2173,-30.0318,15.39,G05152
124093439,196.1183,-30.0115,16.4,G05115;G05084;20SECONDTARGET
124095230,196.2743,-31.4368,11.5,G05024;G05003
124171923,196.7087,-35.4815,9.04,G05121
124175372,196.8791,-30.1718,8.97,G05131
124175842,196.8792,-31.0838,13.0,G05057
124203558,197.0584,-33.6209,13.74,G05152
124205037,196.9896,-31.0136,9.76,G05003
124238417,197.4364,-31.72,9.74,G05131
124282575,197.3811,-34.0328,10.06,G05078;G05003
124283140,197.4336,-34.8178,12.38,G05107;G05152;20SECONDTARGET
124306083,197.7497,-33.9941,14.0,G05152
124334450,197.8215,-30.4332,15.34,G05084;G05115;G05081;20SECONDTARGET
124337079,198.0469,-33.6281,11.62,G05152
124401019,198.1303,-32.4802,11.53,G05152
124401411,198.1829,-31.8753,6.09,G05155;20SECONDTARGET
124401869,198.1585,-31.1232,12.16,G05129
124401907,198.0766,-31.0426,15.11,G05057
124403080,198.2247,-30.7108,7.24,G05144;20SECONDTARGET
124404442,198.3212,-32.987,14.22,G05094
124423510,198.4234,-30.8598,14.75,G05084;G05115;G05081;20SECONDTARGET
124452654,198.7054,-31.8013,9.61,G05131
124454212,198.8496,-30.5581,8.72,G05121
124454399,198.8017,-30.8724,11.44,G05152
124528023,199.0965,-30.5995,11.1,G05106
124528572,199.1238,-31.5076,12.57,G05129
124528578,199.1297,-31.5178,9.96,G05129
124568620,199.4217,-29.9759,12.15,G05152
124568633,199.415,-30.012,14.91,G05094;G05057
130720430,186.5481,-32.3211,9.49,G05036
130721290,186.5729,-30.4446,13.84,G05152
130721469,186.5311,-29.9424,12.76,G05107;20SECONDTARGET
130723772,186.6032,-34.8681,11.45,G05129
130723774,186.6034,-34.8696,12.52,G05129
130731636,186.8693,-30.0852,7.81,G05131
130731769,186.9343,-30.4222,9.67,G05129
130731771,186.9357,-30.4231,10.95,G05129
130822918,187.3962,-33.5392,12.91,G05129
130822919,187.4009,-33.5374,12.71,G05129
130826653,187.5039,-34.1918,11.16,G05152
130826839,187.5145,-34.4989,9.19,G05036
130844402,187.5654,-31.4014,13.48,G05152
130867300,187.8477,-32.0758,10.41,G05129
130867301,187.846,-32.0747,10.74,G05129
130868394,188.054,-30.0457,15.94,G05084;G05115;G05071;20SECONDTARGET
130926221,188.1768,-32.6846,13.13,G05057
130926342,188.2437,-32.4635,14.59,G05152
130927019,188.2527,-31.1435,16.07,G05084;G05115;G05081;20SECONDTARGET
130942594,188.3475,-32.7499,9.04,G05131
130944320,188.3328,-35.873,11.96,G05112;20SECONDTARGET
130944363,188.5055,-35.9405,11.51,G05112;20SECONDTARGET
130945039,188.525,-34.7592,12.67,G05057
130981445,188.5809,-35.3795,9.96,G05131
130983058,188.7253,-33.7358,9.05,G05131
130999789,188.907,-31.0181,10.56,G05152
131001807,188.888,-34.8828,6.85,G05144;20SECONDTARGET
131001817,188.9062,-34.9048,9.7,G05121
131002849,188.9752,-35.214,8.46,G05131
131003136,189.057,-34.7106,11.31,G05112;20SECONDTARGET
131003732,189.0949,-33.6801,8.85,G05131
131040362,189.2082,-33.405,10.12,G05036
131041925,189.3708,-35.7268,10.27,G05112;20SECONDTARGET
131042085,189.3595,-35.4549,13.16,G05152
131043744,189.3419,-32.013,11.98,G05152
131061409,189.4641,-32.4518,7.96,G05131
131084221,189.9949,-30.4877,13.83,G05094
131114962,190.0485,-33.1724,9.95,G05121
131117101,190.0843,-34.6976,11.97,G05143;G05152
131118115,190.2085,-32.8049,11.77,G05112;20SECONDTARGET
131119300,190.196,-30.4442,14.67,G05152
131134373,190.352,-32.5753,11.14,G05112;20SECONDTARGET
131138009,190.6837,-32.2774,12.15,G05152
131193659,190.8375,-34.7768,9.8,G05121
131194830,190.9926,-35.1239,7.71,G05144;20SECONDTARGET
131215140,191.0673,-32.4054,8.73,G05131
131216594,191.1412,-34.9982,9.76,G05121
131216669,191.1866,-35.1304,14.47,G05084;G05115;G05081;20SECONDTARGET
131236578,191.4218,-33.9229,15.41,G05057
131237300,191.3476,-35.1657,16.89,G05094
131239334,191.5856,-33.1206,8.98,G05003
131309921,191.6778,-30.525,12.93,G05143;G05106
135174715,185.7928,-36.9157,12.64,G05152
135256164,186.2412,-36.591,9.01,G05131
144077740,188.1064,-37.2775,8.89,G05131
144078297,188.1484,-36.4117,9.78,G05112;20SECONDTARGET
144150613,188.5423,-36.0111,13.79,G05106
144183522,188.7617,-36.3794,15.73,G05106
144223077,189.0483,-37.457,11.8,G05112;20SECONDTARGET
144292152,189.3553,-37.4891,16.23,G05084;G05115;20SECONDTARGET
144292639,189.2536,-36.8684,10.9,G05129
144292650,189.2576,-36.8555,10.92,G05129
144370079,189.6991,-38.3901,9.87,G05070;G05152;G05109;G05087;G05121;20SECONDTARGET
144453809,190.5397,-38.74,9.77,G05131
144454192,190.4591,-38.2662,9.87,G05121
144490040,190.6625,-36.342,9.75,G05121
144490472,190.6518,-36.8751,9.54,G05121
144510259,190.7894,-35.9883,12.94,G05152
144511638,190.9229,-37.7095,6.91,G05144;G05131;20SECONDTARGET
144572666,191.0179,-37.8001,12.25,G05152
144573137,191.059,-37.2374,7.87,G05131
144603871,191.2823,-38.2228,17.64,G05094
144657719,191.3537,-36.8808,9.55,G05121
144660095,191.5123,-37.9994,9.57,G05121
144677321,191.7306,-37.302,16.64,G05084;G05115;20SECONDTARGET
144726744,191.9356,-38.0657,8.78,G05112;20SECONDTARGET
144767460,192.1515,-38.3978,11.74,G05112;20SECONDTARGET
144786529,192.2158,-37.042,7.26,G05131
144831522,192.7673,-36.513,12.97,G05152
144911549,192.8772,-38.7694,14.15,G05152
144919053,193.0757,-38.0431,15.17,G05057
144921001,192.9907,-39.2459,8.61,G05121
144951268,193.1326,-39.26,13.97,G05106
145005618,193.3663,-38.9727,8.94,G05121
145010784,193.4401,-39.4482,8.53,G05131
145016382,193.6658,-39.3039,10.1,G05106
145053491,193.782,-40.3288,8.63,G05131
145053881,193.8497,-40.0949,11.32,G05106
145055850,193.7312,-38.9395,16.42,G05084;G05115;20SECONDTARGET
170435713,184.2735,-35.6496,14.78,G05106
170459990,184.4878,-35.8322,7.82,G05131
170495204,184.7021,-33.453,12.96,G05152
170514928,184.8299,-30.4404,11.82,G05112;20SECONDTARGET
170516755,184.9595,-33.1798,11.21,G05112;20SECONDTARGET
170516865,184.9507,-33.3847,11.02,G05112;20SECONDTARGET
170571108,185.1395,-30.4385,7.99,G05144;20SECONDTARGET
170573738,185.317,-34.9823,11.14,G05129
170574775,185.3204,-34.9836,10.62,G05129
170583840,185.4289,-32.9897,16.23,G05084;G05115;G05122;20SECONDTARGET
170586096,185.5187,-31.9471,7.72,G05144;20SECONDTARGET
170587182,185.5855,-34.0184,16.46,G05084;G05115;G05081;20SECONDTARGET
170627786,185.726,-30.8773,14.8,G05057
170628115,185.652,-30.1588,13.33,G05152
170654459,185.8972,-35.4127,5.4,G05106
170656897,185.9255,-30.7747,8.62,G05112;20SECONDTARGET
178758099,194.4589,-38.6285,9.93,G05131
178819686,194.4679,-39.7582,9.53,G05144;G05002;20SECONDTARGET
178859380,194.7065,-36.9762,9.09,G05003
178886206,195.0379,-37.733,9.17,G05131
178889597,195.1294,-38.8464,8.52,G05003
204700845,185.7715,-29.5415,16.0,G05084;G05115;20SECONDTARGET
228694499,193.8106,-28.0302,8.16,G05155;20SECONDTARGET
228696775,194.0319,-28.4501,10.37,G05112;20SECONDTARGET
228843099,194.5648,-28.5528,12.03,G05129
228885343,194.8404,-28.5549,11.13,G05112;20SECONDTARGET
228885892,194.7774,-29.2578,14.63,G05106
228970550,195.0125,-28.7278,11.13,G05152
228971758,195.1043,-29.0161,8.66,G05131
228972732,195.0735,-29.8644,17.12,G05084
229181083,195.8417,-29.6633,6.98,G05155;20SECONDTARGET
229181237,195.861,-28.8793,13.01,G05057
229254851,196.3436,-29.5203,16.31,G05057
229255044,196.2921,-28.5177,6.94,G05131
229257936,196.1629,-28.687,9.93,G05121
229752813,198.2338,-29.6504,9.12,G05131
25424395,192.6814,-35.493,12.16,G05152
25425217,192.6713,-33.9994,4.89,G05106
25482605,192.7733,-32.4743,10.4,G05131
286195855,187.4357,-28.7938,12.86,G05152
286196290,187.4083,-29.2817,17.93,G05094
286229244,188.5677,-25.7969,14.32,G05057
286229284,188.5487,-25.8862,15.73,G05057
286229914,188.5616,-27.6303,12.53,G05152
389304178,188.2481,-28.0052,15.38,G05057
