TICID,RA,Dec,Tmag,Keywords
126805047,317.1597,-42.7489,11.94,G011175;G011180;G011266
389423271,311.9376,-36.5951,8.28,G011175;G011148;G011176
71274771,330.5681,-42.1763,10.19,G011175;G011266;G011180
269829656,308.4069,-25.9482,11.59,G011175;G011266
269940990,310.9218,-24.5649,10.15,G011175;G011180;G011266
289840928,317.6316,-27.1832,11.98,G011175;G011266
441398770,310.4645,-32.4373,7.4,G011264;G011175;G011180;G011185;G011266;G011238;G011239
441420236,311.2914,-31.3428,6.75,G011264;G011175;G011180;G011185;G011266;G011176;G011239
234284556,335.6659,-63.0576,11.83,G011175;G011266;G011180
238813187,327.2708,-64.2178,12.15,G011175;G011180;G011266
238815210,328.0411,-62.0529,6.77,G011175;G011176
259845346,324.2873,-60.602,11.18,G011175;G011266;G011180
327667965,329.465,-68.2144,8.04,G011175;G011048
394596952,348.7562,-63.5737,8.83,G011175;G011154
403237836,330.7277,-64.6794,10.48,G011175;G011266;G011180
406277015,326.1259,-60.978,9.94,G011175;G011266;G011239
410421717,319.147,-60.0868,11.81,G011175;G011266;G011180
139285666,347.9675,-45.1368,8.09,G011175;G011176;G011250
139285669,347.9741,-45.1339,11.22,G011175;G011266
139984208,327.669,-51.2277,12.0,G011175;G011266;G011180
231626393,316.9638,-54.2169,6.47,G011175;G011224;G011176
231632372,317.5259,-58.1972,12.63,G011175;G011266;G011180
316854083,324.5116,-57.7501,12.55,G011175;G011266;G011238;G011180
79403459,320.2495,-52.4783,8.51,G011175;G011180;G011083;G011176;G011154
79403675,320.2084,-53.0347,7.99,G011175;G011025;G011178;G011176;G011250
206544316,18.4189,-59.6598,11.6,G011175;G011180;G011266
231839456,25.1009,-60.9991,7.23,G011175;G011176
231867117,6.0384,-62.1848,9.56,G011175;G011180;G011266;G011239
231907973,6.312,-61.5137,9.72,G011175;G011266
231910539,6.8898,-61.955,12.04,G011175;G011180;G011266
231914259,7.6082,-62.6007,9.91,G011175;G011266
234290432,356.9466,-65.2906,10.41,G011175;G011266;G011180
234506344,12.22,-65.4427,12.01,G011175;G011266;G011180
234506911,12.3997,-63.7951,10.71,G011175;G011180;G011266
234523773,15.6835,-62.5932,11.45,G011175;G011180;G011266
237885807,20.689,-63.3126,11.43,G011175;G011180;G011266
237910557,21.9957,-60.5402,12.82,G011175;G011266;G011180
355766445,3.8656,-64.2488,10.74,G011175;G011266;G011180
394137224,4.3494,-66.7535,10.09,G011175;G011266
425933644,3.6996,-60.0636,11.35,G011175;G011180;G011266
425934574,4.6099,-63.4778,6.94,G011175;G011176;G011250
425940082,8.7143,-61.9165,8.3,G011175;G011176;G011048
425976940,18.3148,-64.1931,9.25,G011175
52284854,21.3832,-66.7673,12.67,G011175;G011266;G011180
229807000,352.2412,-68.0431,10.74,G011175;G011180;G011266
229807051,352.324,-67.8336,12.48,G011175;G011266;G011180
260889990,350.197,-67.3898,11.38,G011175;G011180;G011266;G011238
261560580,349.2519,-74.5363,12.05,G011175;G011266;G011180
266997586,3.4725,-74.6886,8.07,G011175;G011176;G011250
273416539,341.6457,-73.8977,11.12,G011175;G011266;G011180
293507177,351.5459,-73.3975,10.03,G011175;G011266;G011238;G011180
325178532,340.7055,-71.7062,8.95,G011175;G011176
325220989,356.3427,-71.4474,11.81,G011175;G011180;G011266
410213494,354.6198,-67.8177,12.63,G011175;G011266;G011180
410214984,354.9149,-69.1947,8.61,G011175;G011176;G011250
410214986,354.9157,-69.1961,7.77,G011175;G011176;G011250
183799419,20.8599,-76.6119,7.76,G011175;G011176;G011250
238194430,56.4207,-75.1532,12.5,G011175;G011180;G011266;G011238
238196350,57.0491,-74.694,6.74,G011175;G011209;G011176;G011048
273789976,30.0406,-80.4169,9.54,G011175
290496318,3.24,-79.8689,11.18,G011175;G011266;G011180
319289907,72.0231,-80.779,7.85,G011175;G011176;G011250
325525541,359.7402,-83.6619,10.32,G011175
394210384,10.5866,-77.7945,9.18,G011175;G011048
220523369,42.5936,-65.7653,11.94,G011175;G011180;G011266
220556639,44.197,-63.7174,11.48,G011175;G011266
220557560,44.3618,-63.6915,11.91,G011175;G011180;G011266
220557792,44.5172,-62.6871,10.45,G011175
220570408,46.561,-65.3589,9.4,G011175
232073492,28.3553,-68.5564,12.9,G011175;G011266;G011180
232083054,30.0842,-66.2339,12.45,G011175;G011180;G011266
234305804,34.54,-66.9646,12.72,G011175;G011266
234333175,36.1037,-70.5559,12.12,G011175;G011180;G011266;G011238
31780319,50.2665,-68.2799,11.85,G011175;G011180;G011266
149248196,82.1875,-65.4479,6.05,G011175;G011129;G011048
25118964,61.9331,-68.4196,11.99,G011175;G011180;G011266
294754396,71.0048,-66.4008,10.67,G011175;G011266
141914082,94.6176,-72.0445,8.49,G011175;G011180;G011176
141975926,95.9177,-75.0758,11.12,G011175;G011266
167344043,98.6712,-69.8849,8.5,G011175;G011250
176873028,100.9428,-71.9762,8.39,G011175;G011176;G011250
261236136,88.3725,-81.9478,8.28,G011175
278024057,105.127,-79.6958,9.1,G011175;G011176
404768019,84.644,-68.885,9.5,G011175
177116487,103.855,-68.1057,10.58,G011175
281582156,115.9286,-61.1213,9.95,G011175
309714906,126.0248,-63.5672,9.19,G011175;G011048
382624902,118.5299,-63.3375,11.29,G011175;G011266
150359500,96.4838,-60.0569,9.71,G011175;G011266
260351540,94.804,-58.0541,8.27,G011175;G011148;G011176;G011048
270676943,87.6787,-53.144,11.89,G011175
270677813,87.7549,-52.6368,9.74,G011175
278991483,101.9724,-57.2256,10.4,G011175
