TICID,RA,Dec,Tmag,Keywords
241577591,25.6049,-1.037,8.35,G04026;20SECONDTARGET
241765637,27.1145,-0.5185,13.07,G04036;G04209;20SECONDTARGET
248387672,19.2474,-2.28,6.0,G04104;G04191;20SECONDTARGET
248391428,19.7383,-0.4296,14.9,G04091;20SECONDTARGET
248944680,20.2552,-0.1104,15.88,G04139;20SECONDTARGET
248944722,20.3296,-0.3306,14.95,G04139;20SECONDTARGET
248946540,20.4503,-0.1822,16.57,G04137;G04200;G04209;G04036;20SECONDTARGET
248952470,21.1364,-1.9125,16.44,G04036;20SECONDTARGET
248956832,21.6354,-1.9931,10.71,G04139;20SECONDTARGET
262809788,23.7049,0.9431,6.38,G04104;G04191;20SECONDTARGET
262845999,24.6279,0.6526,9.55,G04139;20SECONDTARGET
293467403,26.9665,2.8607,16.76,G04137;G04200;20SECONDTARGET
293469589,27.2388,2.5405,16.44,G04137;G04200;G04036;20SECONDTARGET
293561262,28.2463,1.004,16.52,G04137;G04200;G04036;20SECONDTARGET
293565926,28.5599,2.0233,15.07,G04137;G04200;20SECONDTARGET
336892478,17.9939,4.9003,11.26,G04139;G04214;20SECONDTARGET
336892484,17.984,4.9149,10.44,G04139;G04214;G04211;20SECONDTARGET
344243650,21.9681,5.1047,16.04,G04036;20SECONDTARGET
344279987,22.2213,3.8496,16.71,G04200;G04137;G04036;20SECONDTARGET
344283318,22.6263,1.1056,11.09,G04139;G04191;20SECONDTARGET
344300329,23.0553,5.4416,16.43,G04200;G04137;G04036;G04209;20SECONDTARGET
344718494,15.96,5.0766,13.77,G04200;G04137;20SECONDTARGET
344753887,16.2766,4.9579,10.91,G04139;G04039;G04191;20SECONDTARGET
344816430,17.5258,1.1043,11.44,G04139;G04191;20SECONDTARGET
346897805,24.4123,6.586,11.08,G04139;G04039;G04191;20SECONDTARGET
346897967,24.3946,6.9471,10.75,G04139;G04214;G04039;G04191;20SECONDTARGET
346940093,25.7424,7.5128,16.95,G04200;G04137;G04036;20SECONDTARGET
347346750,25.4463,7.1916,16.64,G04137;G04200;G04036;G04209;20SECONDTARGET
365064159,20.7861,6.5868,15.31,G04036;G04209;20SECONDTARGET
369478823,15.9536,6.2514,16.12,G04137;G04200;G04036;20SECONDTARGET
369480415,23.3604,4.0175,16.63,G04137;20SECONDTARGET
369490606,23.6188,2.0725,14.75,G04137;G04200;G04036;20SECONDTARGET
380908682,19.1138,6.0532,12.57,G04091;20SECONDTARGET
38350596,24.2708,-2.1275,16.28,G04200;G04036;20SECONDTARGET
388810316,18.2006,1.9113,11.33,G04139;G04214;G04236;G04191;20SECONDTARGET
388814538,18.4449,0.4746,15.67,G04200;G04137;G04036;G04177;20SECONDTARGET
399702162,20.5584,2.6672,15.85,G04036;20SECONDTARGET
399703197,20.6794,3.4109,10.82,G04139;G04191;20SECONDTARGET
399731804,21.1142,4.5017,16.93,G04036;20SECONDTARGET
399733863,21.4196,2.972,6.56,G04104;20SECONDTARGET
406430972,28.7158,-0.0207,11.45,G04139;G04039;G04191;20SECONDTARGET
422651639,28.9036,2.8812,10.17,G04139;20SECONDTARGET
422653412,29.0629,0.102,11.03,G04132;G04139;G04240;G04236;G04186;G04039;20SECONDTARGET
471012687,20.6863,0.5313,11.33,G04139;20SECONDTARGET
471015380,23.2389,2.1926,16.3,G04036;G04177;20SECONDTARGET
630426257,20.6446,0.5067,17.02,G04137;G04200;20SECONDTARGET
630442213,23.5082,3.2604,16.64,G04137;G04036;G04209;G04177;20SECONDTARGET
630471094,23.0955,5.4894,17.97,G04200;G04209;20SECONDTARGET
630478262,23.9776,7.8226,16.77,G04137;G04200;G04036;20SECONDTARGET
630484365,23.3469,8.2676,16.71,G04137;G04200;G04036;20SECONDTARGET
243185500,16.6538,19.2245,10.89,G04039;G04148;G04214;G04242;20SECONDTARGET
243186214,16.8584,19.1589,15.91,G04137;G04036;G04177;20SECONDTARGET
243186516,16.7523,20.2948,16.39,G04036;20SECONDTARGET
243228596,17.7655,19.7951,14.87,G04091;20SECONDTARGET
257883269,17.7774,10.3606,15.98,G04200;G04137;G04036;G04177;20SECONDTARGET
257883443,17.7268,9.5653,6.67,G04059;G04104;G04191;20SECONDTARGET
257914663,18.0965,11.3933,15.75,G04200;G04137;G04036;G04177;20SECONDTARGET
258844836,14.9863,15.7372,12.27,G04091;20SECONDTARGET
266031012,13.5764,12.0334,16.21,G04200;G04137;G04036;20SECONDTARGET
266031238,13.5724,10.9092,11.52,G04205;G04242;G04223;20SECONDTARGET
333136751,11.7213,16.0504,9.78,G04139;G04039;G04191;G04006;20SECONDTARGET
346923890,24.4211,12.0784,6.17,G04104;G04191;20SECONDTARGET
365180243,22.9404,10.9497,16.38,G04137;G04200;G04036;20SECONDTARGET
376920914,18.6567,10.6844,15.66,G04137;G04200;G04036;20SECONDTARGET
380884709,16.2769,8.4445,10.71,G04242;G04191;G04223;20SECONDTARGET
381230836,18.8224,14.4717,15.5,G04091;20SECONDTARGET
385109974,19.8989,14.1909,11.03,G04139;20SECONDTARGET
385154943,21.7332,17.098,11.12,G04139;G04191;20SECONDTARGET
387009925,22.807,16.9,11.18,G04139;G04039;20SECONDTARGET
398940155,18.8577,19.3803,12.81,G04091;20SECONDTARGET
405340306,22.1411,13.8558,14.43,G04200;G04137;G04036;20SECONDTARGET
406410264,13.7651,10.1679,15.68,G04200;G04137;G04036;20SECONDTARGET
408253347,17.5382,13.4377,16.82,G04200;G04137;G04036;G04177;20SECONDTARGET
414921792,15.1247,16.5639,16.7,G04200;G04171;G04137;G04036;20SECONDTARGET
58843181,19.5002,16.1684,13.75,G04200;G04137;20SECONDTARGET
58858845,20.6793,17.1972,6.71,G04104;20SECONDTARGET
611003664,19.1392,10.2158,16.7,G04137;G04036;20SECONDTARGET
611025616,13.8927,11.5836,16.96,G04137;G04200;G04036;20SECONDTARGET
611034512,18.828,12.737,16.74,G04200;G04137;G04036;20SECONDTARGET
611056357,18.9838,15.5806,15.82,G04137;G04036;G04209;20SECONDTARGET
611341484,17.2197,16.9772,16.78,G04200;G04137;G04036;20SECONDTARGET
611341906,17.6068,17.478,16.79,G04137;G04036;20SECONDTARGET
611353809,16.4588,19.0548,19.72,G04165;20SECONDTARGET
611365815,19.1925,20.8335,17.77,G04200;20SECONDTARGET
611381067,13.7055,19.2834,16.93,G04137;G04200;G04036;20SECONDTARGET
245764278,9.8719,13.3016,16.44,G04137;G04200;G04036;20SECONDTARGET
257303702,7.6224,4.339,10.75,G04139;G04039;20SECONDTARGET
266013993,12.8622,9.3592,13.89,G04091;20SECONDTARGET
266014079,12.8453,8.8675,11.44,G04205;G04242;G04223;20SECONDTARGET
293394054,12.1579,8.0457,15.94,G04200;G04137;G04036;G04177;20SECONDTARGET
