TICID,RA,Dec,Tmag,Keywords
405266556,0.278,11.01,13.73,G05148;G05057
236972980,305.1061,62.9285,14.71,G05148;G05057
424720852,294.6354,56.1624,13.44,G05097;G05148;G05057;20SECONDTARGET
471015194,294.617,58.4043,15.04,G05148;G05057;20SECONDTARGET
353735596,276.2184,57.7899,16.11,G05097;G05148;G05057;20SECONDTARGET
259171045,292.4804,69.7957,14.58,G05148;G05057
424383364,277.263,76.8352,14.68,G05148;G05057
270491267,232.36,70.1983,12.95,G05148;G05057
198386262,257.8351,56.5926,14.55,G05148;G05057;20SECONDTARGET
