TICID,RA,Dec,Tmag,Keywords
61156992,20.6086,33.6804,11.56,G05112;20SECONDTARGET
61203623,20.9226,33.7129,10.45,G05112;20SECONDTARGET
61233002,21.275,33.9084,11.0,G05112;20SECONDTARGET
61235630,22.7749,31.7136,10.49,G05112;20SECONDTARGET
61288745,23.3265,31.118,10.46,G05112;20SECONDTARGET
61338139,23.566,31.4191,11.81,G05112;20SECONDTARGET
67900634,10.5747,37.936,12.0,G05112;20SECONDTARGET
67901552,10.5403,35.9588,11.76,G05112;20SECONDTARGET
69388704,20.0087,34.7187,11.15,G05112;20SECONDTARGET
117927922,0.0573,24.8819,10.67,G05112;20SECONDTARGET
117928216,0.1167,24.0229,11.91,G05112;20SECONDTARGET
117953209,0.395,25.1968,11.01,G05112;20SECONDTARGET
117954030,0.4991,25.4716,11.15,G05112;20SECONDTARGET
118004641,0.712,24.8598,11.54,G05112;20SECONDTARGET
118007603,0.931,26.0654,11.58,G05112;20SECONDTARGET
118031332,1.0036,24.7181,10.89,G05112;20SECONDTARGET
118031695,0.975,25.9396,11.96,G05112;20SECONDTARGET
129574114,357.1823,25.7117,11.69,G05112;20SECONDTARGET
129574384,357.0969,26.4769,11.46,G05112;20SECONDTARGET
129636136,357.6339,26.4613,10.51,G05112;20SECONDTARGET
186853879,354.7998,29.9629,11.77,G05112;20SECONDTARGET
186909502,355.52,29.8919,11.58,G05112;20SECONDTARGET
200694401,353.7136,30.5798,11.56,G05112;20SECONDTARGET
238296251,0.4864,21.7145,11.66,G05112;20SECONDTARGET
238298329,0.5546,21.8914,11.79,G05112;20SECONDTARGET
238302206,0.8131,23.6937,11.91,G05112;20SECONDTARGET
238390142,1.0851,24.6932,11.43,G05112;20SECONDTARGET
238390421,1.1017,25.6936,10.97,G05112;20SECONDTARGET
238393125,1.277,25.7266,11.21,G05112;20SECONDTARGET
238393594,1.259,24.1616,11.46,G05112;20SECONDTARGET
269745629,356.6659,25.836,10.93,G05112;20SECONDTARGET
269786865,359.3626,25.1089,8.75,G05112;20SECONDTARGET
288228121,356.3127,30.0172,11.81,G05112;20SECONDTARGET
301789924,1.9842,23.6006,10.89,G05112;20SECONDTARGET
326401608,354.0963,31.0049,11.8,G05112;20SECONDTARGET
326447459,354.245,30.669,11.83,G05112;20SECONDTARGET
326447766,354.2923,29.8817,11.88,G05112;20SECONDTARGET
354532520,1.7541,32.8696,8.89,G05112;20SECONDTARGET
354532596,1.6941,32.9668,11.7,G05112;20SECONDTARGET
366036667,353.8546,30.0948,11.92,G05112;20SECONDTARGET
366037063,355.8035,30.7083,11.84,G05112;20SECONDTARGET
369610354,354.5987,30.7792,11.62,G05112;20SECONDTARGET
369610616,354.5921,31.2679,11.98,G05112;20SECONDTARGET
369619860,354.6826,30.7685,10.7,G05112;20SECONDTARGET
369619925,354.7183,30.628,11.25,G05112;20SECONDTARGET
369659510,354.9015,30.9987,10.24,G05112;20SECONDTARGET
369659588,354.8995,31.1684,10.17,G05112;20SECONDTARGET
380156917,0.2463,21.257,11.7,G05112;20SECONDTARGET
405532120,355.8271,29.9326,9.77,G05024;G05112;20SECONDTARGET
407307842,359.9536,25.7146,11.61,G05112;20SECONDTARGET
419522474,3.9008,34.6965,10.59,G05112;20SECONDTARGET
419522488,3.7997,34.7442,11.45,G05112;20SECONDTARGET
419522559,3.7874,34.889,11.7,G05112;20SECONDTARGET
419523215,4.1242,35.5669,11.75,G05112;20SECONDTARGET
427732794,2.1254,26.1042,11.74,G05112;20SECONDTARGET
432277370,355.0903,31.1351,11.54,G05112;20SECONDTARGET
432280222,354.964,30.4811,10.32,G05112;20SECONDTARGET
432422452,355.4256,30.6939,11.72,G05112;20SECONDTARGET
437733892,2.1808,25.9536,11.56,G05112;20SECONDTARGET
437739555,3.0219,25.7616,10.33,G05112;20SECONDTARGET
57962744,4.9795,34.6027,9.25,G05112;20SECONDTARGET
57962792,4.9735,34.5287,11.23,G05112;20SECONDTARGET
150968241,5.1594,22.1702,10.05,G05112;20SECONDTARGET
150971460,5.4701,22.2743,11.27,G05112;20SECONDTARGET
242799337,8.6471,23.618,11.68,G05112;20SECONDTARGET
242841930,9.4251,23.6574,10.45,G05112;20SECONDTARGET
242841947,9.3886,23.9239,10.77,G05112;20SECONDTARGET
242885520,9.4514,23.4961,10.87,G05112;20SECONDTARGET
25764355,10.5132,24.3911,11.74,G05112;20SECONDTARGET
258751220,10.1706,13.8395,11.51,G05112;20SECONDTARGET
258770656,10.438,14.5462,11.89,G05112;20SECONDTARGET
258777990,10.7304,14.2094,9.32,G05112;20SECONDTARGET
258844610,15.0009,14.7193,11.76,G05112;20SECONDTARGET
301799118,9.0308,24.453,10.93,G05112;20SECONDTARGET
302172255,8.5316,15.5466,11.37,G05112;20SECONDTARGET
303202325,5.1913,16.0763,11.86,G05112;20SECONDTARGET
303205354,5.2741,15.2652,10.77,G05112;20SECONDTARGET
303205896,5.3238,16.4286,10.5,G05112;20SECONDTARGET
303207448,5.4676,15.9823,11.34,G05112;20SECONDTARGET
303240034,5.4506,13.4875,10.85,G05112;20SECONDTARGET
303241115,5.5397,15.379,11.86,G05112;20SECONDTARGET
303241161,5.5452,15.5469,10.31,G05112;20SECONDTARGET
303319962,12.1984,15.4646,10.21,G05112;20SECONDTARGET
333115085,11.2463,15.8335,10.86,G05112;20SECONDTARGET
333130256,11.6432,14.3251,8.98,G05112;20SECONDTARGET
336692675,6.4806,17.5933,11.84,G05112;20SECONDTARGET
336693443,6.6132,14.9653,11.89,G05112;20SECONDTARGET
336724956,6.7042,13.6804,11.56,G05112;20SECONDTARGET
336728971,6.703,17.6464,11.58,G05112;20SECONDTARGET
336729720,6.8868,16.8902,11.61,G05112;20SECONDTARGET
336765302,7.1484,14.1639,9.27,G05112;20SECONDTARGET
336766231,7.2638,13.4727,10.69,G05112;20SECONDTARGET
336767129,7.2994,17.1436,10.82,G05112;20SECONDTARGET
397560354,8.5929,14.9001,11.78,G05112;20SECONDTARGET
397585091,10.9424,14.6987,11.36,G05112;20SECONDTARGET
411515348,5.9081,22.5164,11.06,G05112;20SECONDTARGET
414764347,7.6833,15.3711,11.96,G05112;20SECONDTARGET
414781538,7.8008,14.4158,11.92,G05112;20SECONDTARGET
414783028,7.903,14.616,12.0,G05112;20SECONDTARGET
414804464,8.1503,13.643,11.5,G05112;20SECONDTARGET
414804793,8.1668,15.0982,11.84,G05112;20SECONDTARGET
414809846,13.414,15.4695,10.28,G05112;20SECONDTARGET
414811197,13.543,15.2169,11.22,G05112;20SECONDTARGET
414826063,13.7426,15.5254,11.28,G05112;20SECONDTARGET
414826067,13.6865,15.5089,10.41,G05112;20SECONDTARGET
426958244,9.016,23.414,11.87,G05112;20SECONDTARGET
434212035,10.0377,20.5078,11.58,G05112;20SECONDTARGET
434214888,10.2207,20.3067,10.47,G05112;20SECONDTARGET
434216622,10.4236,20.578,11.84,G05112;20SECONDTARGET
434219723,10.6255,20.0624,8.88,G05112;G05121;20SECONDTARGET
434220696,10.7583,19.9584,11.78,G05112;20SECONDTARGET
52022129,4.1291,16.8391,11.8,G05112;20SECONDTARGET
58762998,5.8878,14.7609,11.19,G05112;20SECONDTARGET
58764257,6.1236,15.8492,10.95,G05112;20SECONDTARGET
58825626,13.0018,15.6349,10.48,G05112;20SECONDTARGET
113710966,25.622,20.2642,4.49,G05144;G05112;G05109;20SECONDTARGET
127018679,23.717,23.2297,11.56,G05112;20SECONDTARGET
127019721,23.6999,18.7473,11.15,G05112;20SECONDTARGET
127021116,23.8332,23.1274,11.19,G05112;20SECONDTARGET
13962455,13.9185,26.2228,11.83,G05112;20SECONDTARGET
13997228,14.0141,26.5944,10.87,G05112;20SECONDTARGET
13997454,13.9933,26.0331,11.91,G05112;20SECONDTARGET
150989336,24.384,23.0318,9.36,G05112;20SECONDTARGET
16812075,17.8414,27.1062,11.29,G05112;20SECONDTARGET
16812103,17.9225,27.1974,9.65,G05112;20SECONDTARGET
16872132,17.9873,27.9464,11.71,G05112;20SECONDTARGET
16872867,17.973,25.4211,11.92,G05112;20SECONDTARGET
16892774,18.8905,26.1187,11.41,G05112;20SECONDTARGET
16892812,18.9541,26.2662,11.69,G05112;20SECONDTARGET
16917809,19.2241,25.2149,10.57,G05112;20SECONDTARGET
16917838,19.167,25.3308,8.64,G05112;20SECONDTARGET
16955198,19.4424,25.3424,11.67,G05112;20SECONDTARGET
16989173,19.9565,26.0961,10.75,G05112;20SECONDTARGET
18152257,21.8834,29.6167,11.91,G05112;20SECONDTARGET
18152302,21.8463,29.4722,11.9,G05112;20SECONDTARGET
18154534,22.0031,26.5268,11.85,G05112;20SECONDTARGET
18175459,22.0941,25.7749,11.9,G05112;20SECONDTARGET
18188668,22.6329,29.5652,11.31,G05112;20SECONDTARGET
18250307,23.1638,29.6507,10.96,G05112;20SECONDTARGET
18277257,23.3262,29.4597,11.89,G05112;20SECONDTARGET
243169729,16.2354,19.11,11.07,G05112;20SECONDTARGET
26762980,24.9859,24.0904,11.3,G05112;20SECONDTARGET
26777080,25.384,26.846,11.22,G05112;20SECONDTARGET
456906416,26.375,20.1101,11.78,G05112;20SECONDTARGET
60922557,25.8885,20.2646,11.9,G05112;20SECONDTARGET
61339187,23.659,30.0353,11.69,G05112;20SECONDTARGET
61364526,23.9248,29.9161,11.62,G05112;20SECONDTARGET
620241753,25.4084,19.693,11.84,G05112;20SECONDTARGET
201411114,0.0918,51.7541,11.7,G05112;20SECONDTARGET
201420961,0.2752,51.9287,11.86,G05112;20SECONDTARGET
314832399,346.9293,55.6672,11.42,G05112;20SECONDTARGET
346544716,359.5682,51.6774,10.02,G05112;20SECONDTARGET
403209824,359.8282,51.6034,11.39,G05112;20SECONDTARGET
403209920,359.8784,51.5286,10.42,G05112;20SECONDTARGET
470070429,359.081,52.096,11.63,G05112;20SECONDTARGET
176643169,353.3772,46.2079,10.72,G05112;20SECONDTARGET
25472534,351.7968,49.7252,11.54,G05112;20SECONDTARGET
25477092,351.9336,49.2455,11.53,G05112;20SECONDTARGET
25536553,352.0836,49.5397,11.89,G05112;20SECONDTARGET
25766864,352.6288,49.6054,9.27,G05112;20SECONDTARGET
25827982,353.0249,48.6675,11.71,G05112;20SECONDTARGET
26010855,353.4575,48.6136,10.79,G05112;20SECONDTARGET
125485320,354.8502,36.6311,11.74,G05112;20SECONDTARGET
125520719,354.9026,36.3718,10.62,G05112;20SECONDTARGET
125521120,355.1119,36.3751,10.76,G05112;20SECONDTARGET
127366559,349.9736,39.5918,11.96,G05112;20SECONDTARGET
194140684,0.7531,41.1832,9.47,G05112;20SECONDTARGET
194140718,0.7681,41.1224,11.45,G05112;20SECONDTARGET
194140883,0.7994,40.8742,11.4,G05112;20SECONDTARGET
291686249,358.5847,38.9171,9.8,G05112;20SECONDTARGET
291689376,358.6618,39.4829,11.96,G05112;20SECONDTARGET
291729291,358.7104,36.1393,11.71,G05112;20SECONDTARGET
291729561,358.7976,36.3382,11.27,G05112;20SECONDTARGET
291751693,359.1866,36.8459,11.01,G05112;20SECONDTARGET
291755696,359.2465,39.8104,10.93,G05112;20SECONDTARGET
291755858,359.2921,39.4791,11.07,G05112;20SECONDTARGET
291834752,359.3332,36.9039,11.67,G05112;20SECONDTARGET
291834760,359.2509,36.8849,11.56,G05112;20SECONDTARGET
291834854,359.371,36.6899,11.86,G05112;20SECONDTARGET
291834884,359.3769,36.6445,11.35,G05112;20SECONDTARGET
333225985,352.9109,39.003,10.59,G05112;20SECONDTARGET
333323261,353.5175,39.3563,11.77,G05112;20SECONDTARGET
333374564,353.5981,38.7852,11.99,G05112;20SECONDTARGET
333375199,353.6705,39.8542,10.73,G05112;20SECONDTARGET
333377879,353.8216,39.8025,10.0,G05112;20SECONDTARGET
333379849,353.8315,36.1679,11.95,G05112;20SECONDTARGET
333417833,353.8901,36.0582,11.92,G05112;20SECONDTARGET
333422640,354.1257,39.7418,11.27,G05112;20SECONDTARGET
352596824,355.7182,38.6424,11.64,G05112;20SECONDTARGET
352646689,355.8261,38.2888,11.77,G05112;20SECONDTARGET
352650048,356.0283,39.1819,10.37,G05112;20SECONDTARGET
352726480,356.3391,38.3943,10.18,G05112;20SECONDTARGET
352726924,356.3548,39.1228,9.23,G05112;20SECONDTARGET
352731312,356.5181,38.3368,11.83,G05112;20SECONDTARGET
352790403,356.6601,38.9222,9.58,G05112;20SECONDTARGET
354529147,358.2934,36.2234,11.71,G05112;20SECONDTARGET
369663606,358.4861,39.2737,10.89,G05112;20SECONDTARGET
369664985,358.4319,36.8977,10.57,G05112;20SECONDTARGET
374291215,348.0621,40.7414,11.63,G05112;20SECONDTARGET
374320539,348.2987,41.2257,11.94,G05112;20SECONDTARGET
374362161,348.7832,40.6708,11.78,G05112;20SECONDTARGET
374362474,348.8952,40.2772,11.94,G05112;20SECONDTARGET
374407036,348.9515,41.0506,11.63,G05112;20SECONDTARGET
374407122,348.9096,41.1496,10.58,G05112;20SECONDTARGET
396136045,357.0602,38.7455,11.47,G05112;20SECONDTARGET
409454715,349.0951,40.8739,11.77,G05112;20SECONDTARGET
455725719,356.7625,38.4517,11.63,G05112;20SECONDTARGET
455728945,356.9949,39.3261,11.46,G05112;20SECONDTARGET
455732776,357.2802,39.8001,10.29,G05112;G05003;20SECONDTARGET
455760795,357.6564,36.3769,11.37,G05112;20SECONDTARGET
455766423,357.9731,39.3998,11.66,G05112;20SECONDTARGET
455766555,358.0087,39.1807,10.88,G05112;20SECONDTARGET
115415000,6.9783,40.8583,11.72,G05112;20SECONDTARGET
115511160,7.3998,40.1756,11.75,G05112;20SECONDTARGET
115511182,7.3739,40.2032,10.14,G05112;20SECONDTARGET
115545320,7.7589,39.676,10.72,G05112;20SECONDTARGET
115547445,7.8716,40.5839,11.65,G05112;20SECONDTARGET
115547672,7.8119,40.2217,11.43,G05112;20SECONDTARGET
115548925,7.8709,38.0828,12.0,G05112;20SECONDTARGET
115586983,8.044,41.1096,11.47,G05112;20SECONDTARGET
115615584,8.377,40.983,11.63,G05112;20SECONDTARGET
115615887,8.3325,41.4695,10.49,G05112;20SECONDTARGET
115616457,8.4723,41.3354,11.29,G05112;20SECONDTARGET
115616486,8.4716,41.2818,11.94,G05112;20SECONDTARGET
115621266,8.6471,39.9607,11.92,G05112;20SECONDTARGET
115657206,8.6424,41.6938,9.91,G05112;20SECONDTARGET
115657612,8.7052,41.517,11.51,G05112;20SECONDTARGET
115715801,8.9345,41.7298,11.15,G05112;20SECONDTARGET
115716466,9.0604,41.1001,11.65,G05112;20SECONDTARGET
115716500,9.0697,41.053,11.89,G05112;20SECONDTARGET
115716910,9.0167,40.3143,11.76,G05112;20SECONDTARGET
115784306,11.2634,39.4815,10.8,G05112;20SECONDTARGET
115865314,11.7897,40.8058,11.38,G05112;20SECONDTARGET
115866497,11.9301,41.0749,10.66,G05112;20SECONDTARGET
127430450,6.2347,41.7755,11.65,G05112;20SECONDTARGET
127430832,6.6937,41.3734,9.76,G05112;20SECONDTARGET
190948896,6.4811,43.5391,11.96,G05112;20SECONDTARGET
190950784,6.5678,43.0194,11.89,G05112;20SECONDTARGET
190976002,6.8939,43.3603,11.83,G05112;20SECONDTARGET
190997832,7.0584,42.9046,10.99,G05112;20SECONDTARGET
190997881,7.1615,42.8322,11.6,G05112;20SECONDTARGET
191076290,7.5895,42.8039,11.81,G05112;20SECONDTARGET
191076519,7.5143,43.1115,10.29,G05112;20SECONDTARGET
191132608,7.8106,43.4768,11.67,G05112;20SECONDTARGET
191132881,7.8229,43.056,10.56,G05112;20SECONDTARGET
191143239,8.2758,42.0024,9.47,G05112;20SECONDTARGET
191181676,8.5561,41.9046,10.43,G05112;20SECONDTARGET
191204685,8.7522,42.6943,7.24,G05112;G05144;20SECONDTARGET
191206025,8.9147,43.0535,11.08,G05112;20SECONDTARGET
191230802,9.0264,42.3747,11.09,G05112;20SECONDTARGET
191231357,9.1492,42.3051,11.57,G05112;20SECONDTARGET
191232144,9.2458,43.3204,10.3,G05112;20SECONDTARGET
191283834,9.3895,42.1437,11.65,G05112;20SECONDTARGET
191332792,9.6233,42.9994,9.18,G05112;20SECONDTARGET
191332890,9.624,42.8587,10.44,G05112;20SECONDTARGET
191411930,10.2797,43.716,11.05,G05112;20SECONDTARGET
191413863,10.3406,42.3799,11.2,G05112;20SECONDTARGET
191442917,10.7103,42.6134,11.94,G05112;20SECONDTARGET
191443493,10.9022,42.1126,11.59,G05112;20SECONDTARGET
191443899,10.8287,42.6914,11.75,G05112;20SECONDTARGET
191465924,10.9671,42.7169,11.36,G05112;20SECONDTARGET
191507867,11.4774,42.9322,11.31,G05112;20SECONDTARGET
191547544,11.6346,43.1546,11.02,G05112;20SECONDTARGET
191558006,11.9663,42.12,11.27,G05112;20SECONDTARGET
191558534,12.077,42.5097,11.96,G05112;20SECONDTARGET
191558700,12.1268,42.7497,10.13,G05112;20SECONDTARGET
191558770,12.1837,42.8606,11.11,G05112;20SECONDTARGET
191559238,12.2239,43.5624,9.23,G05112;20SECONDTARGET
191633416,12.3001,43.379,11.39,G05112;20SECONDTARGET
191633747,12.3106,42.9073,9.28,G05112;20SECONDTARGET
191633793,12.3047,42.839,10.6,G05112;20SECONDTARGET
191634690,12.5381,42.2663,11.96,G05112;20SECONDTARGET
191664576,12.7103,42.6133,11.22,G05112;20SECONDTARGET
194459612,4.1896,41.0694,8.59,G05112;20SECONDTARGET
194463207,4.4522,40.7536,11.92,G05112;20SECONDTARGET
194529345,4.8823,41.6188,9.49,G05112;20SECONDTARGET
194556436,5.1431,41.0587,11.74,G05112;20SECONDTARGET
196232718,13.3506,42.9441,11.93,G05112;20SECONDTARGET
196233115,13.3139,42.3495,10.96,G05112;20SECONDTARGET
196277797,13.7747,44.6504,11.37,G05112;20SECONDTARGET
196282575,14.0034,44.8792,10.72,G05112;20SECONDTARGET
196437253,15.4746,46.0437,11.68,G05112;20SECONDTARGET
196474421,15.5572,46.306,11.43,G05112;20SECONDTARGET
196475300,15.5505,45.2352,11.05,G05112;20SECONDTARGET
238649618,13.1123,42.0597,10.91,G05112;20SECONDTARGET
258950456,9.5989,41.4018,11.19,G05112;20SECONDTARGET
258950999,9.6161,40.3959,11.66,G05112;20SECONDTARGET
259006830,10.4765,41.2369,11.9,G05112;20SECONDTARGET
283426508,12.6596,41.6605,11.14,G05112;20SECONDTARGET
352179145,4.2813,40.9488,7.54,G05112;G05144;20SECONDTARGET
424008134,10.0588,41.592,10.1,G05112;20SECONDTARGET
424008672,10.2703,41.3957,11.14,G05112;20SECONDTARGET
424009747,10.2082,40.1829,6.5,G05112;G05144;G05109;20SECONDTARGET
438257255,10.8035,39.5529,11.96,G05112;20SECONDTARGET
67881223,9.3784,40.2716,11.85,G05112;20SECONDTARGET
67881560,9.347,40.905,10.33,G05112;20SECONDTARGET
67899330,10.5845,40.5221,11.84,G05112;20SECONDTARGET
67903485,12.1664,39.8662,11.94,G05112;20SECONDTARGET
455857074,339.4841,60.6937,11.81,G05112;20SECONDTARGET
237279956,299.6462,73.674,11.9,G05112;20SECONDTARGET
237287099,300.4192,74.9433,11.02,G05112;20SECONDTARGET
237287479,300.3815,75.7081,11.91,G05112;20SECONDTARGET
237289648,300.9883,74.9693,11.47,G05112;20SECONDTARGET
237306300,302.7201,77.2422,7.53,G05144;G05112;20SECONDTARGET
255921662,307.943,71.6222,12.0,G05112;20SECONDTARGET
258463291,304.6874,71.8405,11.71,G05112;20SECONDTARGET
317012969,332.9277,69.7958,11.48,G05112;20SECONDTARGET
317013154,332.7846,69.9257,11.71,G05112;20SECONDTARGET
323057520,319.7369,73.3573,11.83,G05112;20SECONDTARGET
323139874,321.6779,73.5352,11.95,G05112;20SECONDTARGET
323140248,321.7507,74.1089,11.37,G05112;20SECONDTARGET
323140333,321.7528,74.2187,11.52,G05112;20SECONDTARGET
323144698,321.8971,73.7891,10.68,G05112;20SECONDTARGET
323189526,324.4744,73.2724,11.48,G05112;20SECONDTARGET
333804207,308.4222,72.4864,10.87,G05112;20SECONDTARGET
333806835,308.6782,75.8816,11.72,G05112;20SECONDTARGET
333806934,308.5677,76.0752,11.03,G05112;20SECONDTARGET
333870888,309.3543,75.4824,9.65,G05112;20SECONDTARGET
352347192,309.8483,76.3289,9.88,G05112;20SECONDTARGET
353503734,325.2242,74.0963,11.15,G05112;20SECONDTARGET
354116324,327.0449,73.506,11.85,G05112;20SECONDTARGET
364116673,306.6445,72.6053,11.75,G05112;20SECONDTARGET
364118050,306.7334,75.4136,11.85,G05112;20SECONDTARGET
364180118,312.757,72.2687,11.73,G05112;20SECONDTARGET
364255538,313.5799,76.1389,10.0,G05112;20SECONDTARGET
364255896,313.6592,76.8878,11.92,G05112;20SECONDTARGET
366560080,303.9695,72.8506,11.63,G05112;20SECONDTARGET
366562667,304.3514,75.4887,11.58,G05112;20SECONDTARGET
366563452,304.4448,77.1669,9.6,G05112;20SECONDTARGET
366640460,305.446,76.2429,11.73,G05112;20SECONDTARGET
372687451,310.4908,75.2376,11.84,G05112;20SECONDTARGET
387809195,315.0172,70.6684,8.22,G05112;20SECONDTARGET
387810894,315.2241,70.6969,11.41,G05112;20SECONDTARGET
387876908,316.0732,69.7877,10.91,G05112;G05106;20SECONDTARGET
387953412,316.7369,69.675,7.5,G05144;G05112;20SECONDTARGET
387953763,316.8741,69.8409,11.28,G05112;20SECONDTARGET
388036828,317.3377,69.8624,11.33,G05112;20SECONDTARGET
418203642,322.5043,72.7407,11.26,G05112;20SECONDTARGET
418300610,323.6066,73.9233,11.53,G05112;20SECONDTARGET
420265492,305.8822,76.8983,11.53,G05112;20SECONDTARGET
420265527,305.9272,76.9644,11.55,G05112;20SECONDTARGET
467324320,311.2044,76.9147,9.78,G05112;G05121;20SECONDTARGET
467327969,325.6,72.8737,11.53,G05112;20SECONDTARGET
467333971,326.0441,74.0753,11.84,G05112;20SECONDTARGET
467334534,325.8989,73.4235,11.84,G05112;20SECONDTARGET
467337569,326.8097,73.5987,11.34,G05112;20SECONDTARGET
233351240,301.4994,59.9853,11.42,G05112;20SECONDTARGET
233409388,302.0137,59.0835,11.5,G05112;20SECONDTARGET
233410258,302.1495,59.7361,11.97,G05112;20SECONDTARGET
233757542,302.9156,59.4805,11.99,G05112;20SECONDTARGET
233832861,303.7195,58.8535,10.68,G05112;20SECONDTARGET
233949518,305.3453,59.5563,11.78,G05112;20SECONDTARGET
233949554,305.3253,59.5325,11.61,G05112;20SECONDTARGET
236868236,302.5683,60.1653,10.71,G05112;20SECONDTARGET
236880225,303.1766,60.9286,11.95,G05112;20SECONDTARGET
236882239,303.2223,60.3793,11.44,G05112;20SECONDTARGET
236893308,303.5792,61.008,11.99,G05112;20SECONDTARGET
236894676,303.5923,60.0502,11.45,G05112;20SECONDTARGET
236899387,303.7956,63.5217,9.58,G05112;G05121;20SECONDTARGET
236907360,304.131,60.6578,11.48,G05112;20SECONDTARGET
236932691,304.2877,63.6297,10.65,G05112;20SECONDTARGET
236933024,304.3769,63.9203,11.46,G05112;20SECONDTARGET
236991886,305.7681,60.4211,11.01,G05112;20SECONDTARGET
256742650,300.7963,60.4681,11.68,G05112;20SECONDTARGET
