TICID,RA,Dec,Tmag,Keywords
130927019,188.2527,-31.1435,16.07,G03207;G03124;20SECONDTARGET
131115562,189.9591,-34.3747,9.85,G03252;20SECONDTARGET
131117101,190.0847,-34.6976,11.97,G03202;G03274;20SECONDTARGET
142312635,181.1434,-31.1877,7.01,G03251;20SECONDTARGET
142387762,181.6979,-32.576,15.85,G03207;G03124;20SECONDTARGET
142392159,181.8963,-31.4112,6.19,G03227;G03251;20SECONDTARGET
170583840,185.429,-32.9897,16.23,G03207;G03124;20SECONDTARGET
286229244,188.5677,-25.7969,14.32,G03221;20SECONDTARGET
390531051,189.8979,-26.9708,11.93,G03250;G03274;20SECONDTARGET
390533105,190.1383,-26.336,14.89,G03221;20SECONDTARGET
398943781,190.6188,-30.6398,10.79,G03278;G03272;G03181;G03106;20SECONDTARGET
424258218,193.7292,-29.1981,16.11,G03124;20SECONDTARGET
429354344,183.5364,-23.7542,10.89,G03250;G03226;G03202;G03274;20SECONDTARGET
443619867,186.136,-26.588,14.23,G03221;20SECONDTARGET
60734281,189.6535,-27.0608,10.19,G03272;G03202;G03226;20SECONDTARGET
9334938,191.1489,-26.9054,8.1,G03251;20SECONDTARGET
9335707,191.1732,-27.8162,14.91,G03221;20SECONDTARGET
9465757,192.2458,-27.4236,12.49,G03221;20SECONDTARGET
951635495,192.921,-28.1132,16.58,G03207;G03124;20SECONDTARGET
9560142,193.1001,-29.2487,13.04,G03240;G03245;G03124;G03071;G03274;20SECONDTARGET
98874143,180.4235,-27.6305,14.27,G03225;G03202;G03274;20SECONDTARGET
999085360,194.4636,-28.5043,17.76,G03240;20SECONDTARGET
101773425,200.824,-28.9781,12.53,G03202;20SECONDTARGET
104024556,196.0438,-35.5495,10.32,G03232;G03278;G03165;G03181;G03106;20SECONDTARGET
107289258,204.45,-35.065,6.76,G03227;G03251;20SECONDTARGET
124172843,196.7332,-34.1225,6.84,G03251;20SECONDTARGET
124175842,196.8792,-31.0838,13.0,G03221;20SECONDTARGET
124423510,198.4234,-30.8598,14.75,G03207;G03124;20SECONDTARGET
124618044,200.0099,-35.415,10.39,G03250;G03228;G03274;20SECONDTARGET
165895694,204.8123,-37.1057,15.79,G03207;G03124;20SECONDTARGET
166082671,205.7529,-38.3357,8.9,G03252;20SECONDTARGET
229544078,197.4303,-27.9267,14.71,G03221;20SECONDTARGET
229756103,198.2108,-27.8172,14.68,G03221;20SECONDTARGET
242084835,201.5415,-37.2299,8.89,G03252;20SECONDTARGET
242094952,201.9038,-35.9246,14.53,G03221;20SECONDTARGET
30101427,206.6895,-31.8228,13.17,G03225;G03250;G03279;G03202;G03274;20SECONDTARGET
30375100,198.246,-37.5654,16.28,G03207;G03124;20SECONDTARGET
30545382,199.1275,-39.4017,15.88,G03124;20SECONDTARGET
405501056,202.3365,-35.5714,6.62,G03272;G03227;G03106;G03251;20SECONDTARGET
461249133,202.7732,-35.9349,10.39,G03252;20SECONDTARGET
101774867,200.9044,-25.9139,10.29,G03250;G03228;G03202;G03226;G03274;20SECONDTARGET
101901770,206.4425,-23.953,16.09,G03207;G03124;20SECONDTARGET
1057266088,205.7178,-19.8973,16.66,G03124;20SECONDTARGET
125421413,209.7899,-19.8355,10.05,G03250;G03202;G03274;20SECONDTARGET
125483477,210.3244,-18.89,12.59,G03202;20SECONDTARGET
219889976,208.4845,-20.2437,10.55,G03228;G03274;20SECONDTARGET
220029715,208.8567,-21.2079,12.43,G03278;G03181;G03106;20SECONDTARGET
229814409,198.7663,-25.6501,15.53,G03124;20SECONDTARGET
286942673,206.4594,-17.9715,9.34,G03227;G03272;G03228;G03274;20SECONDTARGET
287028219,207.1246,-18.1966,13.54,G03278;20SECONDTARGET
287029682,207.1297,-22.1557,7.29,G03035;G03251;20SECONDTARGET
287331845,207.2061,-17.6099,13.59,G03278;G03106;20SECONDTARGET
294301883,203.7582,-17.5035,11.35,G03278;G03181;G03106;20SECONDTARGET
32085776,202.6725,-20.6541,9.9,G03272;G03228;G03274;20SECONDTARGET
335040757,201.4621,-17.4832,13.53,G03278;20SECONDTARGET
335103599,201.663,-16.095,13.78,G03278;20SECONDTARGET
335103607,201.6867,-16.1055,13.39,G03278;20SECONDTARGET
