TICID,RA,Dec,Tmag,Keywords
983240328,192.4139,-59.0874,20.86,G03127;20SECONDTARGET
386845446,140.1103,-55.2068,16.56,G03127;20SECONDTARGET
300863975,117.1243,-67.7569,18.22,G03127;20SECONDTARGET
