TICID,RA,Dec,Tmag,Keywords
1152443,187.5347,29.4117,10.39,G04191
1152825,187.5106,26.6736,10.15,G04039;G04191
135072125,183.9324,21.3648,11.41,G04214;G04191
135072894,184.0802,19.5086,10.9,G04191
135072913,184.0623,19.5977,10.72,G04191
135073178,183.9812,21.2992,11.15,G04191
135073807,184.1021,22.2129,10.95,G04191
135075235,184.273,23.7217,10.57,G04191
135075760,184.4651,20.7846,10.71,G04191
135083478,184.3497,19.5502,11.0,G04191
135083661,184.4515,18.2059,10.74,G04191
135084460,184.5395,22.3113,8.37,G04191
135084773,184.6507,23.12,8.18,G04240;G04191
135085235,184.6096,20.1378,10.27,G04191
135085472,184.6723,18.8538,10.09,G04191
135085840,184.7622,19.2411,11.47,G04191
135086649,184.9691,23.2477,11.52,G04191
135087829,185.0654,19.8304,11.05,G04191
135088582,185.2326,22.859,10.49,G04191
135088975,185.2261,20.0826,11.19,G04191
135089178,185.1833,18.7827,11.22,G04191
135089436,185.2505,18.5341,10.53,G04191
135089696,185.2743,20.0967,9.88,G04191
135089832,185.2963,21.0357,9.78,G04191
135099529,185.6072,22.4073,10.41,G04191
135099584,185.5266,22.7476,10.95,G04191
135100145,185.6851,21.1629,11.44,G04191
135100442,185.623,19.4001,10.95,G04191
135101078,185.8593,20.2904,8.93,G04191
135101316,185.7769,21.729,10.44,G04191
135101638,185.9643,23.8953,10.79,G04191
135101747,185.9466,23.2456,10.59,G04240;G04191
135101891,185.9307,22.2542,11.03,G04188;G04191
135101934,185.9854,21.9611,10.01,G04191
135102029,185.9297,21.3117,11.09,G04191
135102085,185.8972,20.9839,9.78,G04191
135102562,185.9206,18.1686,9.95,G04191
135103314,186.126,22.1642,8.37,G04191
135103368,186.0969,22.6088,11.42,G04191
135103391,186.0928,22.7568,10.86,G04191
135103446,186.074,23.1477,10.25,G04191
135140500,186.2452,22.7144,10.98,G04191
135140564,186.2425,22.2984,10.49,G04191
135140908,186.2096,19.8082,11.16,G04191
135141144,186.2311,18.4633,10.9,G04191
135141232,186.2968,18.0846,11.25,G04191
135141244,186.3834,18.157,10.0,G04191
135141298,186.3748,18.4886,11.29,G04191
135141511,186.2885,19.7596,11.39,G04191
135142168,186.3202,23.6823,10.8,G04191
135142509,186.3952,21.8313,8.96,G04191
