TICID,RA,Dec,Tmag,Keywords
180030300,215.3422,-40.3944,8.0,G03227;G03182;G03106
242423133,213.8102,-42.8044,8.81,G03272;G03182
451213318,210.2642,-32.7577,8.79,G03272;G03182
