TICID,RA,Dec,Tmag,Keywords
10022956,123.6391,41.7718,11.56,G05112;20SECONDTARGET
141097616,119.8198,44.8523,7.9,G05144;20SECONDTARGET
141099785,119.9014,44.8751,10.82,G05112;20SECONDTARGET
141100018,119.8304,45.4148,9.29,G05112;20SECONDTARGET
141100831,119.8732,47.5859,16.07,G05115;G05084;20SECONDTARGET
141100981,120.1513,47.9324,10.56,G05112;20SECONDTARGET
141117787,119.9956,43.5902,15.91,G05115;G05084;G05122;20SECONDTARGET
155578312,113.7683,45.1894,11.79,G05107;G05152;20SECONDTARGET
156892373,108.9768,43.5614,7.86,G05144;20SECONDTARGET
156939760,109.5069,45.7969,15.17,G05084;G05115;G05081;20SECONDTARGET
156940053,109.4231,46.351,12.0,G05112;20SECONDTARGET
156940114,109.4068,46.4626,10.7,G05112;20SECONDTARGET
157252032,128.3647,50.2563,10.14,G05112;20SECONDTARGET
157795976,113.1338,42.4789,12.33,G05107;G05152;20SECONDTARGET
16771483,122.5636,41.9119,11.42,G05112;20SECONDTARGET
17898494,121.2619,41.3556,12.66,G05107;G05152;20SECONDTARGET
17901898,121.4053,41.1357,11.45,G05112;20SECONDTARGET
17902067,121.3185,41.6997,11.89,G05112;20SECONDTARGET
192937035,122.2361,46.2164,16.29,G05081;20SECONDTARGET
192937133,122.2019,45.8259,11.83,G05112;20SECONDTARGET
192948118,122.6519,45.4838,9.36,G05112;20SECONDTARGET
192948175,122.6149,45.637,11.89,G05112;20SECONDTARGET
192968590,122.883,43.3868,15.98,G05084;G05115;G05081;20SECONDTARGET
192970526,122.9614,46.4378,11.09,G05112;20SECONDTARGET
192980845,123.2922,46.6037,11.84,G05112;20SECONDTARGET
22635383,123.9536,47.6771,15.34,G05084;G05115;G05081;20SECONDTARGET
23587397,125.3384,45.7327,11.36,G05112;20SECONDTARGET
23607252,125.5678,45.2527,11.44,G05112;20SECONDTARGET
23648510,126.0001,45.6627,11.93,G05112;20SECONDTARGET
23652596,126.0681,45.6367,11.57,G05112;20SECONDTARGET
23670819,126.2578,47.1435,11.35,G05112;20SECONDTARGET
23671068,126.2288,46.2922,9.85,G05112;G05121;20SECONDTARGET
241142525,114.5684,47.7476,7.14,G05144;20SECONDTARGET
241143950,114.4788,44.2611,11.3,G05112;20SECONDTARGET
241144261,114.5521,43.5723,8.79,G05112;20SECONDTARGET
241144325,114.5044,43.4341,16.95,G05115;G05084;20SECONDTARGET
241144724,114.5746,42.4587,7.36,G05155;20SECONDTARGET
241146194,114.7539,44.8995,11.56,G05112;20SECONDTARGET
241147568,114.9224,47.5651,11.78,G05112;20SECONDTARGET
241163958,115.4267,43.7759,11.92,G05112;20SECONDTARGET
241165083,115.6002,42.939,9.23,G05112;20SECONDTARGET
241165240,115.7275,43.2814,11.19,G05112;20SECONDTARGET
241169252,115.8478,42.1335,16.42,G05081;20SECONDTARGET
241169725,115.9851,42.8636,9.71,G05112;20SECONDTARGET
241173409,116.1601,43.2135,12.93,G05107;G05152;20SECONDTARGET
241174783,116.3685,44.1298,9.54,G05144;20SECONDTARGET
241178231,116.4064,42.5449,8.96,G05112;20SECONDTARGET
241182175,116.857,44.1457,15.06,G05084;G05115;G05081;20SECONDTARGET
241183118,116.9888,42.1212,11.58,G05112;20SECONDTARGET
241183138,116.9964,42.1606,11.87,G05112;20SECONDTARGET
241183625,116.9793,43.4483,11.96,G05112;20SECONDTARGET
252965054,119.7187,50.9478,12.0,G05112;20SECONDTARGET
252965820,119.7516,48.2448,11.43,G05112;20SECONDTARGET
