TICID,RA,Dec,Tmag,Keywords
12931416,345.3966,-29.4692,8.42,G05131
12931705,345.3586,-28.0119,7.82,G05131
12966307,345.5874,-28.179,12.55,G05107;G05152;20SECONDTARGET
12969289,345.7026,-28.2672,16.56,G05115;G05084;20SECONDTARGET
12974669,346.3,-29.4289,9.78,G05121
13000397,346.9004,-28.5828,8.54,G05131
13024355,347.2184,-27.1749,16.25,G05084;G05115;20SECONDTARGET
13058711,347.3522,-28.9995,9.3,G05121
13060949,347.5973,-27.8999,12.47,G05152
13065509,347.6265,-28.4287,8.0,G05131
13065840,347.7068,-29.9179,7.75,G05144;20SECONDTARGET
13065858,347.6943,-29.8101,16.81,G05115;G05084;20SECONDTARGET
13066270,347.6744,-27.8474,9.24,G05131
13074673,348.327,-28.4152,7.5,G05131
13075244,348.5011,-28.4468,14.96,G05152
13090700,348.7694,-29.4351,14.34,G05057
13092260,348.9283,-27.1784,8.57,G05003
13097479,349.0227,-29.3375,9.9,G05131
13099702,349.2074,-29.9079,7.93,G05131
13099818,349.2526,-29.1995,11.62,G05107;G05152;20SECONDTARGET
13137853,349.2691,-26.3761,13.12,G05152
149800765,351.0478,-31.3253,8.54,G05131
149826606,351.3964,-32.5733,11.77,G05129
149826608,351.3996,-32.5675,12.64,G05129
149826801,351.3223,-31.3219,9.87,G05121
149827932,351.5413,-35.1588,9.52,G05131
149836107,351.6091,-30.275,10.74,G05129
149836110,351.6073,-30.271,11.11,G05129
149837469,352.0046,-33.9977,11.85,G05003
149837521,351.9045,-33.6287,7.02,G05144;20SECONDTARGET
149838027,351.9347,-30.7616,12.28,G05143;G05106
149838515,352.0577,-32.003,9.23,G05121
149839141,352.073,-35.8909,8.76,G05131
151892844,355.6726,-27.8338,14.96,G05057
151892902,355.6446,-28.1811,7.79,G05144;20SECONDTARGET
152864586,345.4198,-36.0757,8.94,G05131
154375139,345.2871,-34.5696,13.69,G05057
154375243,345.3888,-32.7849,13.08,G05057
154618248,345.7793,-33.5005,8.55,G05144;20SECONDTARGET
154842794,345.8748,-34.7489,4.83,G05155;20SECONDTARGET
154842814,345.9118,-33.6884,12.67,G05107;G05152;20SECONDTARGET
154843001,346.0055,-35.7882,15.03,G05057
154844384,345.8719,-35.2505,9.75,G05121
154844820,346.0046,-30.1809,10.03,G05131
155081954,346.1676,-32.8201,7.38,G05155;20SECONDTARGET
155083071,346.3833,-33.7982,16.35,G05084;G05115;G05081;20SECONDTARGET
155084541,346.2449,-32.5706,16.28,G05084;G05115;20SECONDTARGET
155315739,346.5217,-35.8443,5.57,G05070;G05123;G05144;G05109;20SECONDTARGET
155315839,346.8271,-35.3437,10.88,G05152
155316194,346.7419,-30.0482,6.15,G05131
155540827,346.9281,-30.2335,8.42,G05078;G05003;G05131
155776875,347.3089,-35.5313,14.08,G05143;G05152
160069376,345.9396,-37.1849,17.32,G05115;G05084;20SECONDTARGET
169265249,355.8198,-31.3307,15.71,G05106
169266507,355.9654,-33.4279,6.5,G05131
169285097,356.0915,-34.4501,11.15,G05148;G05097;G05057;20SECONDTARGET
169304011,356.6568,-34.1671,10.3,G05107;G05152;20SECONDTARGET
175287290,346.7329,-36.9849,12.82,G05107;20SECONDTARGET
175294673,347.0604,-38.0688,9.26,G05131
175374959,348.7393,-38.2537,17.01,G05084;G05071
175391610,349.0391,-37.1232,7.52,G05155;20SECONDTARGET
175391698,348.9757,-37.5568,12.1,G05152
175397065,349.2451,-37.1634,13.21,G05152
175397298,349.237,-38.2252,12.71,G05107;G05152;20SECONDTARGET
175411018,350.2439,-37.6872,8.88,G05131
175458611,350.8098,-37.5163,8.97,G05003
175477200,351.0669,-36.7117,9.0,G05131
183529630,359.4808,-34.1246,15.03,G05152
2051750322,357.0495,-35.9245,18.0,G05084;G05115;20SECONDTARGET
2051754179,357.3828,-35.6547,18.38,G05084
2051760964,356.2042,-35.1494,18.17,G05084
2051762150,357.0936,-35.4384,18.26,G05084
2051762548,357.7832,-35.06,18.22,G05084
2051765281,356.3518,-34.6294,17.8,G05084
2051769159,359.1654,-34.4022,18.44,G05084
2051774702,357.9237,-32.7952,18.03,G05084
2051780343,354.5769,-34.9141,17.65,G05084
2051780521,354.0578,-35.0175,17.69,G05084
2051782791,353.8314,-34.6846,17.93,G05115;G05084;20SECONDTARGET
2051783572,353.1399,-34.2682,18.37,G05084
2051784091,353.7045,-33.6239,18.19,G05084
2051784280,354.5282,-33.8061,17.74,G05084
2051789397,354.9468,-32.7889,17.53,G05084
2051792916,353.0454,-33.0189,16.78,G05084;G05115;20SECONDTARGET
2051793454,354.3102,-32.7691,17.71,G05084;G05115;20SECONDTARGET
2051799085,355.6427,-31.3652,17.77,G05084
2051800471,354.1245,-31.4676,18.39,G05084
2051800889,353.1225,-31.4666,17.76,G05084
2051803230,357.3934,-32.2452,18.26,G05084
2051803527,357.6665,-31.8717,18.51,G05084
2051806731,356.2587,-31.3349,18.15,G05084
2051806757,355.9823,-31.4176,18.04,G05084
2051814783,356.2732,-30.603,17.43,G05084
2051816398,356.1649,-30.0955,18.16,G05084
