TICID,RA,Dec,Tmag,Keywords
257798327,259.9744,26.503,8.89,G04132;G04214;G04212;G04139;G04222;G04006;20SECONDTARGET
357626805,264.8781,27.761,9.35,G04039;G04006
21720503,255.9716,32.1968,9.54,G04132;G04139;G04188;G04234;G04006;20SECONDTARGET
258242214,252.7802,28.601,9.87,G04006
43274838,252.7361,35.9339,9.72,G04039;G04006
458517791,249.4665,28.5323,9.79,G04039;G04191;G04006
8484602,246.7556,33.4751,9.93,G04103;G04006
135231651,243.5848,20.6953,9.79,G04039;G04191;G04006
258089647,246.1818,22.9052,9.34,G04039;G04191;G04006
279836279,251.555,16.4751,9.42,G04211;G04191;G04006
150585564,256.7781,21.5539,9.37,G04214;G04191;G04006
230231375,258.9578,19.0001,8.57,G04142;G04039;G04006;20SECONDTARGET
349533787,264.4517,22.9535,8.67,G04006
363955522,266.7332,22.8006,9.95,G04039;G04006
43445651,260.666,14.0182,9.85,G04039;G04191;G04006
219807052,266.5482,60.4077,11.92,G04214;G04148;G04234;G04178;G04039;G04006
219812327,267.1639,61.4381,11.92,G04178;G04039;G04006
232618367,268.2325,56.9033,10.98,G04129;G04178;G04039;G04191;G04006;20SECONDTARGET
233046489,268.4604,60.9852,11.86,G04178;G04039;G04006
233051394,268.9097,60.5014,10.01,G04129;G04178;G04039;G04191;G04006;20SECONDTARGET
289726188,274.3543,48.3676,9.25,G04212;G04132;G04188;G04039;G04191;G04006;20SECONDTARGET
320525520,264.8907,56.8368,11.42,G04129;G04132;G04178;G04234;G04039;G04191;G04006;20SECONDTARGET
353736241,276.2723,57.0576,10.3,G04178;G04039;G04006
357032546,274.0695,54.1727,9.96,G04132;G04171;G04039;G04191;G04006;20SECONDTARGET
359313701,268.0117,56.6081,10.84,G04132;G04212;G04129;G04171;G04186;G04148;G04188;G04178;G04039;G04006;20SECONDTARGET
359388110,268.0329,57.899,11.47,G04178;G04039;G04006
359496368,279.1017,55.3917,10.14,G04006;G04039;G04129;G04148;G04178;G04191;20SECONDTARGET
359496762,279.1177,56.0262,11.98,G04214;G04178;G04039;G04006
359497229,279.0531,56.7431,9.49,G04129;G04006;20SECONDTARGET
162494287,242.2652,52.9443,8.43,G04006;G04039;G04098;G04139;G04191;20SECONDTARGET
198236520,248.8512,60.7741,11.09,G04129;G04214;G04178;G04039;G04191;G04006;20SECONDTARGET
198357674,256.4065,59.4335,11.71,G04214;G04178;G04006
198391767,258.4521,57.7755,11.84,G04214;G04178;G04039;G04006
207436278,244.2733,55.2664,8.08,G04212;G04222;G04139;G04006;20SECONDTARGET
207492082,246.3572,54.303,8.03,G04214;G04098;G04178;G04191;G04006
219751364,261.1684,61.7971,10.99,G04129;G04132;G04214;G04139;G04186;G04178;G04234;G04039;G04191;G04006;20SECONDTARGET
219776641,263.4583,60.2689,11.82,G04178;G04039;G04006
219780306,263.8971,61.6784,8.17,G04129;G04098;G04178;G04191;G04006;20SECONDTARGET
219790149,264.6702,61.2334,11.97,G04214;G04188;G04234;G04178;G04006
233682504,260.5054,62.1283,11.27,G04129;G04139;G04178;G04039;G04191;G04006;20SECONDTARGET
233683153,260.6761,60.1408,11.75,G04148;G04178;G04006
287151936,253.8249,62.4143,11.66,G04214;G04178;G04039;G04006
289536553,251.4797,60.9493,10.96,G04129;G04214;G04148;G04178;G04039;G04191;G04006;20SECONDTARGET
193557191,245.9655,43.0678,9.75,G04139;G04006;20SECONDTARGET
219085795,257.3843,43.6796,9.02,G04214;G04033;G04211;G04148;G04006;20SECONDTARGET
255928963,247.4474,39.6841,9.79,G04039;G04191;G04006
