TICID,RA,Dec,Tmag,Keywords
105233028,79.3113,51.0136,11.53,G022156
105290642,79.6971,52.8311,7.78,G022103
105353506,79.6965,47.9499,9.86,G022232;G022121
105358685,79.7721,50.8724,13.91,G022198
121965292,75.8277,41.4416,5.85,G022020;G022172
121966220,75.7978,41.7858,10.8,G022156;G022253
122104276,76.2785,41.4342,12.77,G022039
122275115,76.53,41.7324,11.48,G022232
122906041,77.5828,41.8918,8.36,G022161
143546269,80.4518,41.8044,5.37,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
143959183,81.1273,41.8271,7.73,G022062
174763759,90.2759,41.9381,7.01,G022103
187586268,77.9838,41.5072,8.12,G022161
238965958,78.8992,41.8548,8.45,G022161
239061854,84.3859,41.8315,11.43,G022232
259681224,75.8127,48.303,11.8,G022232
260590721,75.4922,43.8233,2.32,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
260601559,75.5875,47.1956,13.31,G022141
260782829,75.8521,43.0212,11.9,G022232
261069217,76.393,46.801,13.57,G022198
261075502,76.2754,44.2342,11.62,G022076;G022252
261148340,76.5118,42.8367,7.45,G022040
261617339,77.0994,44.2948,10.84,G022121;G022205;G022232
261710622,77.248,46.8047,11.72,G022232
261812566,77.5149,42.3533,9.06,G022103
261819192,77.4704,44.8919,11.36,G022232
261889817,77.6793,46.9612,5.26,G022103;G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
261891280,77.5962,46.3028,8.59,G022103
261891763,77.5749,46.1102,11.62,G022232
262173985,78.0492,43.4438,7.99,G022161
262253180,78.0688,46.4391,7.9,G022161
266348365,87.8944,41.5921,16.45,G022028;G022077
267901122,81.3019,46.9385,7.79,G022161
267902892,82.7701,47.7186,11.04,G022232;G022121
268065601,83.1615,45.5368,7.38,G022103
268171869,83.3301,44.8143,9.75,G022109;G022148;G022198
268175197,83.2847,46.8812,7.59,G022161
268179368,83.4548,45.9942,11.64,G022232
268270817,83.4183,43.85,11.54,G022232
268275888,83.6642,42.6229,12.16,G022061
268315926,83.6477,46.311,11.91,G022232
269391198,85.1824,41.8,12.02,G022232
273769832,86.4845,47.6463,13.55,G022198
273848655,86.4409,44.2063,11.37,G022232
273859476,86.6558,44.1201,10.13,G022198
273941033,86.689,43.6453,16.59,G022077
273941278,86.7928,43.4806,7.57,G022040
274008103,87.0034,45.8692,13.51,G022198
274549133,91.6791,52.2272,9.61,G022103
274602479,91.5635,48.3701,9.44,G022062
274605982,91.8487,50.9747,9.81,G022121
274669637,92.1251,49.0335,12.51,G022198
274669988,92.0798,49.4458,7.87,G022161
285308921,78.479,47.7814,14.54,G022198
285417976,78.4158,43.4968,11.27,G022198
285419571,78.3902,42.914,11.68,G022232
309416769,80.7438,53.0914,10.86,G022121;G022232
309417960,80.748,52.2581,12.51,G022198
309421843,80.7887,49.8851,11.86,G022232
309497749,80.8568,51.589,12.32,G022205
309766992,81.3981,49.9677,11.66,G022232
309770607,81.4167,48.0198,11.4,G022232
309774812,81.6661,50.2788,8.55,G022161
309869434,81.8905,51.5499,14.44,G022088
309967405,81.9993,48.3044,16.08,G022077;G022028
309971101,81.998,50.4993,11.0,G022121;G022232
310064151,82.1586,50.3982,16.0,G022077;G022028
310072470,82.3198,50.2477,12.67,G022198
310157108,82.4627,52.6618,15.92,G022077;G022028
310342177,82.9303,51.1252,11.37,G022232
310349997,83.0859,49.3932,6.98,G022103
310520416,83.3329,48.9446,11.02,G022232;G022121
310522180,83.433,47.9663,11.23,G022069
310522457,83.3706,48.1573,9.83,G022198
310526844,83.5356,51.2145,9.25,G022198
310634695,83.5911,51.4628,12.07,G022198
310637752,83.6773,49.3056,11.68,G022232
310680095,83.8788,51.2683,13.31,G022198
310785613,84.1715,48.5544,10.09,G022084
310789207,84.0894,50.9545,10.35,G022121;G022232
310867532,84.3944,48.5331,11.48,G022232
310872870,84.5024,51.3547,8.59,G022103
310965973,84.55,52.2662,13.28,G022198
310974280,85.0606,48.4309,13.52,G022198
311058294,85.2255,49.2357,11.14,G022232
311118623,85.5475,48.7594,16.78,G022077
311122453,85.7082,49.8705,10.7,G022121
311123398,85.6063,50.6447,11.46,G022252
311125670,85.7152,52.7085,10.94,G022232
311125993,85.6708,52.9888,11.93,G022232
311223680,85.8641,52.4889,6.56,G022106
311228676,85.7474,48.4406,10.73,G022232;G022121
311230155,86.0248,48.4918,11.91,G022232
311283094,86.2344,51.7324,9.07,G022103
311286500,86.2123,48.9863,8.55,G022161
311384828,86.2846,50.7246,8.02,G022103
311386419,86.3754,52.1602,6.32,G022103
311386928,86.2817,52.698,10.3,G022232
311434702,86.4751,49.8263,5.46,G022133;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
311543061,86.9587,49.3451,11.06,G022198
311544041,86.8736,48.5757,11.78,G022232
311545207,87.0858,48.1588,10.28,G022121
311554234,87.1508,52.5928,7.92,G022161
312983784,87.4736,49.8409,7.77,G022161
313033261,87.5776,51.4574,11.91,G022232
313036225,87.6861,49.0657,8.16,G022161
313132048,87.8391,50.5406,9.26,G022103
313199950,88.2797,48.5899,14.59,G022088
313294818,88.6283,51.8021,9.06,G022069;G022161
313301448,89.0721,51.9897,10.79,G022198
313301564,89.0321,51.8802,7.86,G022103
