TICID,RA,Dec,Tmag,Keywords
10001216604,148.5159,66.139,16.9,G06168;20SECONDTARGET
100012575,173.5286,65.2411,6.78,G06200;20SECONDTARGET
103570864,149.629,69.4828,16.23,G06049;G06028;20SECONDTARGET
103581155,150.5233,69.7566,11.49,G06002;G06094;20SECONDTARGET
103604595,151.0951,70.8654,7.85,G06200;20SECONDTARGET
103605778,151.2375,67.4222,7.95,G06200;20SECONDTARGET
103631104,151.6764,69.6974,16.1,G06049;G06028;20SECONDTARGET
103633434,152.2196,69.2767,9.92,G06200;G06058;G06155;20SECONDTARGET
103633672,152.2232,70.3945,9.85,G06200;20SECONDTARGET
103691996,154.7821,66.4919,11.82,G06002;20SECONDTARGET
103700861,155.8015,67.4181,16.67,G06049;G06028;20SECONDTARGET
103751498,157.412,70.5271,10.91,G06165;G06058;G06032;G06142;20SECONDTARGET
103754466,157.8292,66.3125,6.79,G06191;20SECONDTARGET
103802941,158.4346,66.2701,15.65,G06175;20SECONDTARGET
103806085,159.2218,71.1799,16.0,G06049;G06028;20SECONDTARGET
138509477,158.4643,60.852,17.2,G06168;20SECONDTARGET
142487172,160.2611,73.7711,7.24,G06191;20SECONDTARGET
142488005,160.842,74.5127,16.22,G06049;G06028;20SECONDTARGET
142584631,166.481,74.6108,15.29,G06049;G06028;20SECONDTARGET
142591776,168.7901,73.476,6.66,G06200;20SECONDTARGET
142792698,162.7889,69.1794,16.63,G06049;G06028;20SECONDTARGET
142793398,163.0626,71.2603,16.2,G06049;G06028;20SECONDTARGET
142870874,175.7455,68.5888,17.47,G06049;G06028;20SECONDTARGET
142878895,176.8672,66.7341,11.54,G06002;20SECONDTARGET
142905656,177.7185,68.5208,14.84,G06049;G06028;20SECONDTARGET
147611102,148.5159,66.1391,16.55,G06168;20SECONDTARGET
147895231,163.747,68.1981,16.08,G06027;G06168;20SECONDTARGET
147921014,165.1418,71.634,15.12,G06049;G06028;G06197;20SECONDTARGET
147950620,167.822,69.9648,10.48,G06058;G06032;G06057;G06144;20SECONDTARGET
147969049,169.1358,69.2177,7.7,G06191;20SECONDTARGET
149916959,160.4874,63.1167,15.47,G06049;G06028;20SECONDTARGET
149928599,162.0037,63.5793,16.81,G06049;G06028;20SECONDTARGET
153920198,171.6987,70.3501,16.56,G06161;G06049;G06028;20SECONDTARGET
153949511,172.7475,66.7965,9.77,G06200;20SECONDTARGET
287180466,149.6969,65.5652,15.62,G06199;G06168;20SECONDTARGET
287268779,154.962,63.3338,17.95,G06168;20SECONDTARGET
287286376,155.7923,63.463,14.31,G06049;G06028;20SECONDTARGET
349827430,161.9086,71.6556,7.92,G06124;G06062;G06165;G06200;G06058;G06032;G06142;20SECONDTARGET
349827448,162.1151,71.7267,17.93,G06168;20SECONDTARGET
355867695,157.143,65.854,10.81,G06058;G06155;20SECONDTARGET
356502320,152.4,63.9765,13.99,G06161;G06049;G06028;G06197;20SECONDTARGET
371703033,156.7587,74.1812,16.82,G06049;G06028;20SECONDTARGET
417839594,147.3522,65.1403,11.59,G06002;20SECONDTARGET
841129152,159.4425,63.0783,17.49,G06049;G06028;20SECONDTARGET
841160205,158.2491,62.7965,18.71,G06049;20SECONDTARGET
841163020,155.9787,63.8079,17.44,G06049;G06028;20SECONDTARGET
841163165,157.6347,63.5551,17.38,G06049;G06028;20SECONDTARGET
841178989,159.2929,66.5334,17.54,G06049;G06028;20SECONDTARGET
841216493,155.3856,67.4213,17.68,G06049;G06028;20SECONDTARGET
841218453,150.6121,66.1646,17.53,G06049;G06028;20SECONDTARGET
841232821,144.2063,65.8419,17.5,G06049;G06028;20SECONDTARGET
841239353,141.0688,67.1704,17.7,G06049;G06028;20SECONDTARGET
841247830,146.052,68.0526,17.62,G06049;G06028;20SECONDTARGET
841249957,146.4181,68.849,17.54,G06049;G06028;20SECONDTARGET
841250513,150.1684,68.1983,17.03,G06049;G06028;20SECONDTARGET
841257506,144.1255,68.1969,17.59,G06049;G06028;20SECONDTARGET
841258872,143.9993,68.867,17.11,G06049;G06028;20SECONDTARGET
841276998,159.3674,69.1072,17.64,G06049;G06028;20SECONDTARGET
