TICID,RA,Dec,Tmag,Keywords
49771092,96.0662,-28.1347,14.81,G03278;G03201
143271144,90.7275,-30.8329,14.71,G03278;G03201
219164808,90.774,-52.0843,9.66,G03278;G03201
238061845,104.1212,-50.1579,9.67,G03278;G03201
