TICID,RA,Dec,Tmag,Keywords
39296409,88.7895,-4.1679,13.51,G011113;G011294
427350675,83.5846,-2.2419,15.37,G011113;G011294
471013828,92.1896,0.2766,17.04,G011294
234222721,101.8401,2.5193,17.98,G011113;G011294;G_TMAG_15.288
237754344,104.3457,2.6825,16.4,G011294
282718359,103.5579,-2.158,15.23,G011113;G011294
37092139,98.2407,-5.0969,15.89,G011113;G011294
471013515,100.8167,1.5035,14.98,G011294
206855031,96.907,10.0365,15.86,G011294
438060759,95.2176,13.4085,15.45,G011113;G011294
471013655,102.3221,15.3253,16.6,G011294
139477575,88.1817,10.1834,11.32,G011113;G011294;G011180
247923021,88.1156,15.8861,13.32,G011113;G011294
97478365,89.9375,17.201,15.44,G011113;G011294
97865128,90.6312,15.8839,16.25,G011294
32947827,87.6947,-24.1474,16.22,G011294
172999052,102.2337,-25.3964,13.92,G011113;G011294
117739047,96.1074,-32.9585,15.43,G011113;G011294
237388608,95.4241,-40.2738,15.52,G011294;G011203
237397195,95.803,-37.6911,12.46,G011113;G011294
24431267,81.8508,-31.117,15.88,G011113;G011294
219194615,92.1812,-53.0251,16.0,G011294
150245754,94.1803,-64.9634,14.35,G011113;G011294
279510595,105.5799,-58.8366,14.66,G011113;G011294
220476416,75.681,-55.4431,16.12,G011294
287352377,122.3835,-72.9879,14.83,G011113;G011294
287976476,131.9472,-73.2139,15.2,G011113;G011294
300159301,108.8191,-70.4182,14.38,G011113;G011294
300970893,118.284,-67.7921,13.3,G011113;G011294
