TICID,RA,Dec,Tmag,Keywords
307754027,101.6847,43.5783,4.74,G022092;G022219;G022203;G022133;G022032;G022171;G022103;G_NONSTANDARDMASK;G_NOPHOTOMETRY;G_SPECIAL_APERTURE_25_25
453317110,99.5267,51.2021,4.99,G022219
15942032,101.0722,40.6221,4.69,G022219
17884601,120.9163,36.3448,3.66,G022219
73245554,122.749,65.2228,5.84,G022219
71271175,114.0183,66.4703,4.89,G022219
71271602,113.9231,67.4526,5.72,G022219
99653076,108.7172,68.8043,4.78,G022219
137499471,132.6942,78.1651,4.38,G022219
310965252,161.1597,68.7756,4.88,G022219
313006563,137.3159,74.8891,6.49,G022219
461522596,342.8928,85.0464,4.14,G022219
259272661,293.8508,69.8056,4.06,G022219
219878176,260.8145,71.87,4.12,G022219
422989548,263.4909,53.9604,7.69,G022219
