TICID,RA,Dec,Tmag,Keywords
138711522,162.8935,29.7136,10.13,G04139;G04039;G04191;20SECONDTARGET
138738430,163.6795,27.1156,14.35,G04200;G04137;G04240;G04036;20SECONDTARGET
139414659,153.7785,31.4182,11.75,G04139;20SECONDTARGET
165431702,162.3701,27.906,15.51,G04137;G04200;G04036;20SECONDTARGET
165654322,162.6088,33.0972,10.53,G04139;G04214;G04191;20SECONDTARGET
165655487,162.6918,33.2627,16.57,G04137;G04209;G04036;20SECONDTARGET
16876165,158.8184,40.3537,11.85,G04091;20SECONDTARGET
17299996,160.3965,37.6087,10.21,G04214;G04033;G04211;G04188;20SECONDTARGET
173008360,164.8549,34.2465,15.59,G04137;G04200;20SECONDTARGET
21549606,165.7902,36.6526,11.09,G04132;G04214;G04039;G04191;20SECONDTARGET
241259240,158.0237,32.6678,16.16,G04137;G04200;G04209;G04036;20SECONDTARGET
249667452,162.4348,35.5411,10.39,G04033;G04211;G04148;20SECONDTARGET
353971452,166.1356,36.1803,14.7,G04200;G04137;G04036;G04177;20SECONDTARGET
356471799,157.3264,31.0486,11.31,G04139;20SECONDTARGET
450327316,159.9477,38.7313,11.5,G04132;G04234;20SECONDTARGET
8151705,155.2252,36.4458,16.14,G04137;G04200;G04036;20SECONDTARGET
8246331,161.5425,40.3038,10.88,G04132;G04234;G04039;G04191;20SECONDTARGET
85334035,167.9643,33.5372,9.88,G04214;G04132;G04039;G04006;20SECONDTARGET
85335212,168.1329,35.8131,5.83,G04104;G04191;20SECONDTARGET
8967242,167.2329,34.3029,8.37,G04104;G04191;G04242;G04039;20SECONDTARGET
900044360,160.2186,28.8157,16.86,G04137;G04200;G04036;20SECONDTARGET
9001664,167.6911,32.2464,16.81,G04200;G04036;G04177;20SECONDTARGET
900217831,161.7485,37.7656,17.14,G04137;G04200;20SECONDTARGET
101575815,144.2855,33.5678,16.66,G04137;G04200;G04036;G04177;20SECONDTARGET
157835109,149.8275,43.839,11.32,G04139;G04214;20SECONDTARGET
157835110,149.8363,43.8391,11.56,G04139;20SECONDTARGET
157836466,149.8832,43.8908,14.7,G04139;20SECONDTARGET
16163548,152.7606,38.0326,16.5,G04200;G04137;G04036;20SECONDTARGET
16184089,153.2069,41.3864,16.52,G04137;G04200;G04036;20SECONDTARGET
17235689,146.5227,39.8382,6.86,G04104;20SECONDTARGET
172954294,150.2489,31.921,4.77,G04104;G04220;G04191;20SECONDTARGET
172954298,150.2057,31.9268,12.5,G04033;G04214;G04211;20SECONDTARGET
173005180,150.9822,33.0639,16.78,G04200;G04137;G04036;20SECONDTARGET
21510731,149.4871,36.2454,16.95,G04036;20SECONDTARGET
23973809,147.9661,43.0551,16.29,G04036;20SECONDTARGET
243247473,146.6628,43.9163,13.47,G04200;G04137;20SECONDTARGET
29189468,151.453,42.8006,16.41,G04200;G04137;G04036;20SECONDTARGET
307908863,141.0624,35.2809,15.6,G04137;G04036;G04209;20SECONDTARGET
372681399,141.1101,36.7147,10.4,G04091;20SECONDTARGET
