TICID,RA,Dec,Tmag,Keywords
136841996,354.8211,-4.4071,16.32,G06049;G06028;20SECONDTARGET
2052349694,358.9262,-11.4325,16.69,G06049;G06028;20SECONDTARGET
2052373596,354.4258,-10.6958,17.47,G06049;G06028;20SECONDTARGET
2052381625,359.7719,-9.6052,17.38,G06049;G06028;20SECONDTARGET
2052385487,356.3012,-10.268,17.73,G06049;G06028;20SECONDTARGET
2052388418,354.437,-9.609,17.37,G06049;G06028;20SECONDTARGET
2052418385,355.3456,-8.4034,17.64,G06049;G06028;20SECONDTARGET
2052420950,354.6994,-7.7961,17.53,G06161;G06049;G06028;20SECONDTARGET
2052425771,355.7267,-6.6395,17.69,G06049;G06028;20SECONDTARGET
2052428166,353.8939,-7.5129,17.3,G06049;G06028;20SECONDTARGET
2052430471,352.1981,-6.8998,17.57,G06049;G06028;20SECONDTARGET
2052437840,359.5176,-8.5886,17.48,G06049;G06028;20SECONDTARGET
2052448772,357.4817,-6.268,17.07,G06049;G06028;20SECONDTARGET
2052471307,358.1372,-2.8847,16.97,G06049;G06028;20SECONDTARGET
2052475960,359.8196,-1.8475,17.57,G06049;G06028;20SECONDTARGET
2052703748,354.5277,-3.9987,17.13,G06049;G06028;20SECONDTARGET
248601764,358.0006,-3.6149,15.81,G06049;G06028;20SECONDTARGET
300908364,1.0444,-3.6693,16.47,G06049;G06028;20SECONDTARGET
300964529,1.7796,-3.1213,17.66,G06049;G06028;20SECONDTARGET
301052760,3.1351,-5.5598,16.66,G06049;G06028;20SECONDTARGET
37696581,2.9278,-9.0576,17.14,G06049;G06028;20SECONDTARGET
37747334,4.6295,-9.9462,15.35,G06049;G06028;20SECONDTARGET
398573783,353.9733,-4.7048,15.72,G06161;G06049;G06028;20SECONDTARGET
398667735,3.0863,-6.106,16.46,G06161;G06049;G06028;20SECONDTARGET
610494778,0.9465,-9.9611,17.01,G06049;G06028;20SECONDTARGET
610495258,1.0859,-9.4692,17.56,G06049;G06028;20SECONDTARGET
610522171,0.4155,-8.6086,17.33,G06049;G06028;20SECONDTARGET
610530533,0.1423,-5.4896,17.07,G06161;G06049;G06028;20SECONDTARGET
610534119,1.8009,-6.1411,17.61,G06049;G06028;20SECONDTARGET
610555392,1.8358,-2.5815,17.65,G06049;G06028;20SECONDTARGET
610558354,1.2699,-1.4524,16.93,G06049;G06028;20SECONDTARGET
8988748,354.7116,-7.689,13.31,G06161;G06049;G06028;G06075;G06197;20SECONDTARGET
9030028,355.6905,-10.0232,17.7,G06049;G06028;20SECONDTARGET
9726026,358.3666,-8.0773,16.4,G06049;G06028;G06024;20SECONDTARGET
9803239,359.9322,-7.6778,16.91,G06049;G06028;20SECONDTARGET
2052729520,358.0643,-0.6894,17.68,G06049;G06028;20SECONDTARGET
